phi std_phi theta std_theta
14.675 2.537 113.969 1.886
15.272 2.284 114.052 2.143
17.216 2.497 115.066 2.063
18.581 2.688 115.248 1.814
20.465 2.366 115.864 2.034
22.611 2.278 116.126 2.130
24.394 2.434 115.986 1.625
26.397 2.255 116.486 2.297
27.926 2.513 116.708 2.382
30.156 1.967 117.587 2.267
31.385 2.460 118.055 2.434
34.059 2.469 118.307 2.502
36.708 2.571 118.026 2.230
38.489 2.004 118.856 2.371
40.958 2.079 118.949 2.320
42.771 2.252 119.583 2.509
45.340 2.484 119.520 2.069
47.879 2.130 119.831 2.507
50.206 2.159 119.271 2.906
52.923 1.874 119.679 2.586
55.196 1.956 119.287 2.219
57.738 1.832 119.128 2.574
60.080 1.755 119.316 2.712
62.692 1.452 119.229 2.239
64.781 1.466 118.939 2.683
67.144 1.681 119.121 2.678
69.419 1.341 118.613 2.482
71.685 1.525 118.290 2.589
73.591 1.277 118.103 2.456
75.966 1.170 117.623 2.238
77.919 1.696 117.781 2.493
---
13.318 2.241 112.164 2.144
14.571 2.263 112.050 1.897
15.261 2.216 112.432 2.314
17.402 2.323 113.327 2.165
18.472 2.153 113.562 2.068
20.786 2.496 113.505 2.417
22.555 2.428 114.234 2.379
23.973 2.588 115.057 2.470
25.890 2.289 115.018 2.355
28.253 2.676 115.341 2.251
29.677 2.570 115.911 2.025
31.963 2.480 116.288 2.948
34.131 2.560 116.777 2.577
36.207 1.934 116.698 2.515
38.007 2.702 116.971 2.417
41.133 2.105 117.430 2.313
43.041 4.516 117.739 3.240
45.825 2.232 117.291 2.551
48.101 1.899 117.361 2.331
50.453 2.014 117.994 2.648
52.736 1.850 117.769 2.653
55.386 1.897 117.417 2.361
57.938 1.638 117.537 2.413
60.150 1.817 117.538 2.472
62.515 1.820 117.512 2.717
64.754 1.705 117.786 4.232
67.151 1.681 116.763 2.341
69.123 1.676 117.284 2.710
71.740 1.356 116.742 2.080
74.145 1.208 115.857 2.595
76.098 1.477 116.681 2.554
77.934 1.098 115.797 2.607
---
12.704 2.356 110.328 2.106
13.951 2.159 110.839 2.053
15.831 2.671 111.131 2.442
16.399 2.083 111.635 2.451
18.800 2.075 112.082 1.653
20.581 2.542 111.984 2.179
22.763 2.231 112.615 2.017
24.760 2.219 112.916 2.385
26.094 2.505 113.255 2.386
27.899 2.272 113.746 2.587
30.239 2.165 113.582 2.444
31.884 2.524 114.272 2.318
34.304 2.368 114.341 2.501
36.195 2.382 115.046 2.499
38.528 2.375 114.955 2.538
40.942 2.258 115.324 2.619
43.516 1.857 115.461 2.626
45.560 2.385 115.745 2.546
48.055 1.943 115.369 2.284
50.256 2.114 115.640 2.356
52.980 2.080 115.864 2.698
55.192 1.758 116.074 2.193
57.905 1.744 115.481 3.013
60.182 1.724 115.899 2.688
62.493 1.621 115.331 2.618
64.769 1.642 115.441 2.757
67.260 1.358 115.107 2.724
69.296 1.406 114.853 2.529
71.599 1.471 114.266 2.567
73.854 1.411 114.535 2.526
76.190 1.416 113.704 2.334
77.896 0.940 113.835 2.532
---
12.846 1.983 108.315 1.924
14.268 2.511 108.502 2.230
15.338 1.815 108.743 2.318
16.976 2.237 109.701 2.240
19.196 2.398 110.184 1.917
20.928 2.575 110.322 2.316
22.381 2.238 110.761 2.528
24.110 2.450 111.307 2.345
25.794 2.660 111.289 2.347
28.088 2.290 111.593 2.271
30.239 2.247 111.941 2.248
32.759 2.475 112.763 2.335
34.157 2.771 113.133 2.506
36.446 2.447 113.079 2.468
38.633 2.477 113.250 2.404
40.969 2.510 112.949 2.417
43.363 2.431 113.847 2.476
45.797 1.893 113.324 2.612
48.096 2.177 113.631 2.461
50.471 2.309 114.030 2.613
53.193 1.769 113.737 2.747
55.037 1.678 113.899 2.901
57.804 1.845 114.009 3.010
59.796 1.623 113.736 2.825
62.326 1.575 113.485 2.558
64.878 1.477 112.853 2.610
67.078 1.277 114.036 2.573
69.528 1.347 113.012 2.673
72.003 2.130 112.641 2.910
73.838 1.133 111.967 2.381
75.853 1.218 112.774 2.307
78.025 1.341 112.260 2.592
---
12.996 2.371 107.319 1.980
14.100 2.427 107.525 2.165
15.797 2.429 108.033 2.221
17.254 2.543 107.845 2.135
19.281 2.362 108.270 2.626
20.500 2.380 108.356 2.117
22.595 2.419 108.724 2.451
24.281 2.640 108.902 2.237
25.776 2.124 109.101 2.341
28.140 2.459 109.710 2.212
30.758 2.438 109.605 2.337
32.045 2.563 110.157 2.699
33.879 2.468 111.239 2.778
36.349 2.226 110.674 2.535
39.119 2.405 110.752 2.768
40.642 2.385 111.507 2.577
43.056 1.966 111.961 2.828
45.659 2.091 111.301 2.305
48.078 2.224 112.294 2.752
49.701 2.234 112.175 2.894
52.936 2.255 111.854 2.655
55.534 1.853 111.052 3.020
57.917 1.677 111.781 3.022
60.127 1.415 111.448 3.095
62.821 2.340 111.699 2.904
64.684 1.485 111.121 2.443
67.234 1.420 110.971 2.641
69.403 1.494 110.849 3.018
71.949 1.080 110.988 2.487
73.849 1.245 110.621 2.596
75.864 1.163 109.874 2.482
77.916 1.176 110.131 3.001
---
12.926 2.697 105.226 2.085
13.507 2.435 105.551 1.732
15.941 2.276 105.997 2.319
17.317 2.426 105.970 2.084
18.715 2.195 106.730 2.360
20.808 2.470 106.569 2.316
22.658 2.504 107.268 2.291
24.177 2.725 107.961 2.756
26.393 2.494 107.200 2.424
27.896 2.465 107.784 2.297
29.895 2.526 107.576 2.638
32.011 2.403 107.815 2.782
34.395 2.693 108.409 2.272
36.645 2.349 108.734 2.654
39.048 2.553 108.732 3.130
41.088 2.282 109.267 2.885
43.479 2.216 109.578 2.716
45.582 2.329 109.638 2.549
48.005 1.982 109.888 2.487
50.398 2.056 110.121 2.643
52.895 1.889 109.388 2.805
55.450 1.829 109.564 2.793
57.750 1.744 109.365 2.882
60.085 1.821 109.649 2.838
62.842 1.460 108.630 2.830
65.061 1.523 109.248 2.599
67.285 1.541 108.837 2.559
69.350 1.467 109.797 2.774
71.630 1.178 109.348 3.047
73.706 1.259 108.573 2.499
76.017 1.494 108.236 2.834
78.198 1.182 108.050 2.570
---
12.963 1.962 103.439 2.277
13.955 2.337 103.807 2.111
15.930 2.448 104.015 2.337
17.315 2.225 104.622 2.629
18.654 2.369 104.689 2.222
21.049 2.284 104.310 2.654
22.282 2.459 105.457 2.426
24.245 2.440 104.938 2.624
26.168 2.243 105.316 2.505
28.037 2.315 105.909 2.790
29.901 2.198 106.167 2.575
32.124 2.256 105.951 2.771
34.237 2.660 106.403 2.697
36.691 2.546 106.779 2.742
38.495 2.586 107.293 2.475
40.870 2.419 106.927 2.941
43.552 2.209 107.024 3.133
45.784 2.051 107.282 2.807
48.208 4.200 107.013 2.589
50.526 2.114 107.877 4.425
53.228 1.951 107.514 2.613
55.388 1.655 107.650 2.827
57.779 1.703 107.336 2.868
60.157 1.640 107.632 2.743
62.439 1.661 107.051 3.068
64.846 1.885 107.500 3.336
67.252 1.163 107.064 2.869
69.407 1.425 107.096 2.803
71.685 1.584 106.515 2.884
73.877 1.390 106.206 2.739
75.760 1.361 106.504 2.767
78.100 1.357 106.313 2.778
---
13.309 2.227 101.435 2.381
14.527 2.372 102.099 2.559
15.650 2.596 102.311 2.367
17.081 2.402 102.532 2.465
19.102 2.335 102.680 2.127
20.396 2.490 103.011 2.151
22.735 2.545 103.044 2.652
24.390 2.418 103.629 2.774
26.335 2.036 103.728 2.608
28.290 2.323 103.744 2.519
30.145 2.569 104.265 2.779
31.924 2.435 104.283 3.008
34.383 2.508 104.368 2.819
36.443 2.211 104.592 2.724
38.415 2.344 104.838 2.811
41.115 2.135 104.986 2.664
43.219 2.374 105.192 2.949
45.512 2.087 105.512 3.120
48.154 2.135 104.878 2.932
50.754 2.117 105.022 2.891
53.030 1.677 104.886 2.934
55.507 1.851 105.624 2.845
57.474 1.889 105.273 2.872
60.099 1.620 105.094 2.788
62.590 1.467 105.119 2.935
64.996 1.621 104.788 3.037
67.316 1.739 104.305 2.572
69.342 1.311 104.678 2.356
71.634 1.136 104.709 2.958
73.779 1.131 104.967 2.589
75.907 0.975 103.690 2.628
78.147 1.134 103.648 2.383
---
12.847 2.181 99.977 2.198
14.436 2.574 99.871 1.972
15.756 2.566 100.753 2.149
17.737 2.324 100.225 2.270
18.671 2.219 100.428 2.511
20.835 2.340 100.857 2.507
22.423 2.346 101.385 2.395
24.801 2.343 102.087 2.430
25.903 2.482 102.479 2.311
28.074 2.719 101.855 2.427
30.449 2.126 101.297 2.698
32.108 2.563 102.271 2.657
34.335 2.283 102.475 2.692
36.415 2.504 102.190 2.819
38.920 2.216 102.404 2.624
41.027 2.351 102.916 2.733
43.213 2.285 103.178 2.731
45.823 2.054 103.546 2.840
48.155 2.116 103.161 2.930
50.390 2.063 103.347 3.053
52.718 2.109 102.584 2.886
55.314 1.909 102.680 2.799
57.727 1.738 103.077 3.141
60.035 1.707 102.830 2.864
62.611 1.638 103.399 2.609
64.764 1.618 102.721 2.886
67.050 1.702 102.486 3.153
69.603 1.353 102.252 2.671
71.585 1.346 102.128 3.080
73.805 1.201 102.140 2.798
75.992 1.100 102.275 2.883
78.090 1.840 101.853 2.453
---
13.282 2.002 98.462 2.455
14.369 2.428 98.636 2.085
15.809 2.339 99.117 2.528
17.010 2.758 98.629 2.693
18.999 2.493 98.574 2.581
21.110 2.222 99.418 2.446
22.195 2.210 99.355 2.755
23.882 2.527 99.446 2.781
26.215 2.303 99.483 2.684
27.855 2.855 99.946 2.707
29.786 2.187 99.683 2.728
31.802 2.418 100.184 2.657
34.429 2.632 99.677 2.757
36.106 2.538 100.323 2.591
38.629 2.413 100.402 2.884
40.611 2.326 100.508 2.932
43.390 2.280 100.528 3.054
45.598 2.122 100.479 3.127
48.016 2.005 101.082 3.001
50.458 1.845 100.338 2.790
52.988 2.048 100.877 2.967
55.258 1.845 101.172 3.054
57.524 1.979 100.616 2.590
60.192 1.739 100.873 2.938
62.391 1.624 100.814 2.940
64.911 1.400 100.773 2.966
67.350 1.675 100.651 2.785
69.508 1.401 100.126 2.985
71.840 1.209 99.879 2.740
73.699 1.243 99.864 2.646
75.990 1.155 99.904 2.780
77.845 1.228 100.560 2.654
---
13.208 2.220 95.801 2.295
14.623 2.484 96.501 2.550
15.914 2.198 96.494 2.710
16.928 1.876 96.259 2.530
19.039 2.529 97.085 2.764
20.432 2.334 97.116 2.558
22.248 2.134 97.194 2.750
24.047 2.291 97.359 2.457
26.397 2.347 98.040 2.803
27.483 2.738 97.559 2.892
29.970 2.532 97.267 2.824
31.922 2.418 97.729 2.898
34.019 2.520 97.527 2.572
36.404 2.651 98.059 2.729
38.470 2.344 98.070 2.773
40.833 2.249 98.054 2.852
43.219 2.260 98.001 2.926
45.974 2.148 98.669 3.110
48.144 1.955 98.686 3.051
50.282 2.223 98.257 3.117
52.742 1.841 98.441 3.242
55.735 2.830 98.224 2.893
57.825 1.912 98.513 2.929
60.180 1.652 98.061 2.979
62.287 1.448 98.249 3.333
65.060 1.456 98.061 2.987
67.173 1.359 98.217 2.819
69.534 1.241 97.452 2.891
71.847 1.554 98.050 2.781
73.810 1.217 98.154 2.849
76.011 1.080 97.976 2.671
77.873 1.006 97.383 2.579
---
13.057 1.917 94.480 2.163
14.435 2.590 94.345 2.338
15.518 2.705 94.716 2.141
17.177 2.343 94.979 2.613
19.037 2.280 94.565 2.398
20.819 2.281 95.123 2.374
21.893 2.398 94.968 2.562
24.304 2.436 95.458 2.475
25.677 2.726 94.985 2.776
27.943 2.590 95.365 2.574
29.906 2.630 95.811 2.516
31.944 2.132 95.153 3.279
34.455 2.137 95.302 3.068
36.564 2.456 95.690 2.932
38.451 2.461 95.911 3.055
40.852 2.473 95.761 2.816
43.451 2.247 95.646 2.966
45.840 2.072 96.052 2.664
47.906 2.320 95.821 2.978
50.461 1.951 96.122 2.939
52.665 2.069 95.854 2.739
54.909 1.755 96.028 3.198
57.800 1.721 96.480 2.967
60.326 1.436 95.726 2.991
62.148 1.557 96.275 3.199
64.670 1.311 95.867 2.893
66.922 1.367 95.383 2.626
69.626 1.718 96.327 2.991
71.597 1.247 95.597 2.498
73.928 1.364 95.826 4.861
75.866 1.224 95.399 2.884
77.920 0.967 95.493 2.808
---
12.791 2.484 92.880 2.009
14.192 2.076 92.604 2.177
15.945 2.478 92.798 2.432
17.097 2.495 92.697 2.390
19.275 2.347 92.647 2.761
20.522 2.548 92.824 2.489
22.355 2.337 92.909 2.420
24.263 2.481 93.284 2.580
26.007 2.400 93.269 2.464
27.855 2.532 93.400 2.406
30.099 2.483 93.444 2.831
32.147 2.641 92.652 3.035
34.117 2.350 93.940 3.007
36.185 2.545 93.275 3.068
38.556 2.632 93.758 3.143
41.278 2.355 93.407 3.152
43.351 2.399 93.415 2.836
45.979 2.184 93.075 2.816
48.029 2.110 93.728 3.214
50.452 2.017 93.417 3.272
52.740 2.067 93.351 3.029
55.104 1.852 93.600 3.034
57.831 1.609 93.431 2.983
60.007 1.817 93.412 2.803
62.337 1.672 93.325 2.861
64.821 1.366 93.361 3.005
67.170 1.475 93.280 2.848
69.324 1.259 93.663 2.912
71.406 1.571 93.947 2.836
73.896 1.215 93.920 2.700
76.121 1.035 93.385 2.734
77.848 1.008 93.300 2.885
---
12.689 2.251 90.883 2.491
14.712 2.353 90.397 2.519
15.647 2.139 91.447 2.504
17.272 2.169 90.761 3.007
18.581 1.970 90.324 2.448
20.962 2.453 91.579 2.406
22.349 2.674 91.166 2.838
24.466 2.390 91.483 2.925
26.212 2.638 91.420 2.560
27.924 2.344 90.845 2.494
29.745 2.289 91.577 2.480
32.071 2.341 91.137 2.938
34.040 2.325 91.113 3.038
36.012 2.624 91.313 3.123
38.652 2.328 91.038 3.152
40.873 2.395 91.240 3.157
42.909 2.338 91.162 3.178
45.602 2.283 91.554 2.939
47.895 2.081 91.612 3.204
50.065 2.230 90.916 3.131
53.095 2.082 90.872 2.888
55.310 1.909 91.202 3.082
57.760 1.800 90.699 2.992
59.962 1.630 91.240 2.812
62.539 1.562 91.276 3.153
64.838 1.393 90.744 2.578
67.036 1.580 90.944 3.087
69.340 1.356 91.262 2.844
71.730 1.573 91.127 2.956
73.835 1.245 90.928 3.138
76.120 1.150 90.826 3.337
78.289 1.181 90.866 2.447
---
12.387 2.280 89.407 2.403
14.025 2.107 89.637 2.149
15.628 2.201 89.327 2.609
16.937 2.660 89.645 2.673
18.936 2.389 88.803 2.529
21.143 2.582 89.419 2.627
22.543 2.437 88.814 2.575
24.189 2.405 88.768 3.940
26.117 2.252 88.780 2.468
27.920 2.212 88.844 2.765
29.516 2.504 88.718 2.487
32.323 2.564 88.976 2.705
34.083 2.685 89.068 2.696
36.535 2.155 88.742 3.175
39.176 2.533 89.262 2.777
41.128 2.324 88.943 2.792
42.877 2.119 88.598 3.088
45.230 2.200 89.275 2.934
47.906 3.709 88.715 3.349
50.515 2.231 88.958 3.112
52.775 2.024 88.959 2.966
55.566 1.613 88.711 2.899
57.630 1.830 89.330 2.684
59.874 2.964 88.777 3.373
62.463 2.220 88.386 3.196
64.733 1.262 88.770 2.918
67.024 1.291 88.317 3.252
69.598 1.798 89.001 3.181
71.461 1.256 88.982 2.702
73.950 1.589 89.053 2.830
76.001 1.498 89.275 2.965
77.919 1.288 89.056 2.715
---
12.546 2.496 87.438 2.096
14.767 2.298 87.819 2.492
15.781 2.312 86.690 2.398
17.339 2.460 86.905 2.453
18.855 2.377 86.944 2.520
21.061 2.262 87.108 2.403
22.619 2.540 86.395 2.282
24.308 2.553 86.862 2.615
26.281 2.390 86.750 2.690
28.056 2.318 86.672 2.749
29.969 2.418 86.597 2.776
32.053 2.420 86.990 2.854
33.894 2.551 87.378 3.058
36.391 2.090 86.663 2.681
38.469 2.528 86.505 2.617
40.988 2.443 86.790 3.161
43.151 2.432 86.323 3.046
45.571 2.206 86.604 3.041
47.885 2.282 86.459 2.900
50.368 2.340 86.430 3.463
52.764 1.904 86.022 2.835
55.081 3.125 85.838 5.931
57.988 1.727 86.289 2.817
60.358 1.625 85.969 2.498
62.673 1.590 85.761 3.075
64.758 1.462 86.984 3.042
66.947 1.959 86.312 2.981
69.299 1.405 86.477 2.888
71.438 1.272 86.397 3.314
73.785 1.112 86.339 2.333
75.968 1.053 86.477 2.798
78.249 1.143 86.635 3.048
---
13.018 2.479 85.079 2.681
13.946 2.238 85.180 2.284
15.734 2.306 85.196 2.231
17.376 2.426 85.584 2.526
18.924 2.267 84.417 2.684
20.424 2.179 84.996 2.446
22.677 2.286 84.970 3.155
23.429 2.400 84.342 2.854
25.947 2.217 84.873 2.521
27.925 2.279 84.686 2.444
29.851 2.720 84.422 2.569
32.633 2.668 83.904 3.069
34.202 2.142 84.222 2.909
36.185 2.251 84.157 2.958
38.347 2.529 83.817 3.028
40.871 2.281 84.690 2.939
43.528 2.331 84.167 2.876
45.473 2.157 83.886 3.221
48.155 2.247 83.755 2.960
50.420 2.070 83.818 3.268
52.963 2.012 83.840 3.050
55.297 2.118 83.928 3.181
57.676 1.723 84.263 2.883
60.229 1.437 83.850 3.008
62.820 1.552 83.670 2.988
64.782 1.448 84.244 3.103
67.254 1.504 84.203 3.057
69.676 1.296 84.074 3.013
71.849 1.248 84.604 3.027
74.047 1.850 84.877 2.669
76.087 1.339 84.009 2.733
77.910 1.660 84.404 2.790
---
12.997 1.902 83.223 2.438
14.769 2.403 83.270 2.312
15.408 2.418 83.524 2.076
17.455 2.194 82.812 2.511
18.819 2.412 82.817 2.676
21.157 2.137 83.160 2.453
22.211 2.353 83.040 2.736
24.103 2.428 82.684 2.362
25.762 2.494 82.466 2.880
27.751 2.651 82.451 2.427
29.686 2.363 82.570 2.790
31.907 2.204 81.899 2.935
34.207 2.691 82.140 3.143
36.576 2.181 82.220 2.720
38.584 2.170 81.841 2.822
40.910 2.537 82.385 2.887
43.379 2.133 82.081 2.687
45.520 2.188 81.702 2.772
47.970 1.894 81.462 2.781
50.430 1.970 81.817 3.138
52.897 2.245 82.203 3.170
55.570 1.782 81.324 2.781
58.031 1.924 82.027 3.270
60.110 1.879 81.855 2.892
62.398 1.653 82.020 3.114
65.043 1.565 81.957 2.873
67.013 1.460 81.780 2.856
69.360 1.365 81.828 3.306
71.943 1.205 82.234 2.946
73.849 1.253 82.093 2.546
76.141 1.218 82.142 2.946
77.953 1.174 82.415 2.673
---
12.331 2.319 81.757 2.658
13.738 2.291 81.700 2.497
15.381 2.272 81.833 2.309
17.804 2.586 81.251 2.550
18.951 2.305 80.800 2.170
20.086 2.387 81.024 2.409
22.299 2.369 80.542 2.499
23.983 2.355 80.639 2.503
26.303 2.518 80.663 2.373
28.153 2.426 80.207 2.460
30.084 5.080 80.096 3.166
31.732 2.396 80.314 2.809
33.986 2.484 79.669 2.656
36.211 2.417 79.778 2.926
38.568 2.380 79.670 3.029
41.004 2.363 79.762 2.841
43.166 2.447 79.090 3.155
45.567 2.450 79.131 3.253
48.162 1.953 79.264 2.964
50.392 2.104 79.499 2.898
52.838 1.838 79.153 2.947
55.520 1.771 79.224 2.873
57.749 1.820 79.730 2.656
60.046 1.727 79.224 3.232
62.482 1.529 79.405 3.160
64.929 1.858 79.617 3.012
67.250 1.305 79.525 3.234
69.347 1.290 79.981 2.704
71.654 1.192 79.360 3.089
73.653 1.175 80.338 2.450
75.948 1.228 79.933 2.900
77.958 1.188 80.102 2.503
---
12.654 1.942 79.962 2.508
14.053 2.552 79.833 2.159
15.905 2.395 79.888 2.198
17.496 1.965 79.985 2.204
18.937 2.288 79.328 2.407
20.895 2.406 78.863 2.471
21.968 2.403 78.789 2.333
24.372 2.289 78.556 2.771
25.740 2.469 78.205 2.409
28.043 2.397 78.038 2.312
30.364 2.600 78.278 2.755
31.917 2.628 77.317 2.694
33.887 2.191 77.618 2.679
36.019 2.377 76.978 2.806
38.492 2.147 77.286 2.525
41.081 2.395 77.412 2.974
43.394 2.213 77.233 2.992
45.630 2.305 77.178 2.686
48.303 1.993 77.027 2.474
50.382 2.094 76.846 2.835
52.792 1.786 77.345 3.157
55.471 1.782 77.099 2.816
57.748 1.567 76.709 2.612
60.101 1.634 77.335 3.166
62.485 1.518 76.892 2.898
64.761 1.419 77.037 2.917
67.129 1.370 77.322 2.886
69.261 1.281 76.649 2.644
71.719 1.763 77.504 2.705
73.757 1.087 77.623 2.752
75.833 1.205 78.054 2.621
78.129 1.195 77.981 2.615
---
12.701 2.405 78.564 2.353
14.118 2.859 78.092 2.376
15.322 2.278 77.330 2.072
17.430 1.803 77.924 2.346
18.700 2.337 77.473 2.098
20.325 2.355 76.380 2.186
22.136 2.298 76.758 2.829
23.972 2.290 76.824 2.303
26.242 2.371 76.339 2.419
27.688 2.654 76.489 2.702
29.801 2.448 76.106 2.659
32.439 2.525 75.706 2.749
34.609 2.199 75.822 2.469
36.708 2.250 75.152 2.817
38.766 2.190 74.931 2.770
40.712 2.485 75.210 2.892
42.974 2.293 74.751 2.732
45.965 2.271 74.928 2.875
47.864 1.974 75.050 3.076
50.439 2.015 74.723 2.792
53.036 2.044 74.679 2.501
55.368 2.038 74.762 3.076
57.665 1.757 75.072 2.946
60.018 1.678 74.724 2.999
62.409 1.764 74.759 3.078
64.945 1.477 74.994 2.859
67.012 1.398 74.938 2.699
69.437 1.348 75.666 3.020
71.647 1.363 75.017 3.119
73.705 1.103 75.849 2.476
75.927 1.108 75.518 3.962
77.820 1.193 75.653 2.767
---
12.912 2.262 76.399 2.492
14.143 2.131 75.943 2.106
15.866 2.189 75.981 2.091
17.681 2.546 76.049 2.376
18.749 2.245 75.341 2.310
20.880 2.393 74.949 2.401
22.497 2.566 74.741 2.347
24.290 2.571 74.820 2.597
26.352 2.786 74.381 2.447
28.390 2.552 73.908 2.731
29.972 2.397 73.911 2.549
32.207 1.966 73.464 2.677
34.186 2.561 73.322 2.631
36.184 2.468 73.222 2.664
38.681 2.320 73.139 2.449
41.070 2.465 73.359 2.922
43.250 2.247 72.791 2.626
45.883 2.024 72.944 2.619
47.871 2.189 72.366 2.761
50.501 2.114 72.085 2.995
52.879 1.993 72.392 2.811
55.258 1.903 72.466 2.919
57.685 1.691 72.757 2.918
60.262 1.711 72.445 3.022
62.395 1.509 72.367 2.514
64.874 1.658 72.619 2.891
67.174 1.812 72.565 3.123
69.341 1.142 73.204 2.516
71.571 1.258 73.518 2.781
73.819 1.219 73.428 2.834
76.026 1.749 73.618 2.751
78.317 1.562 74.150 2.394
---
13.085 1.929 74.310 2.130
14.504 2.490 74.138 2.236
15.683 2.119 73.850 2.162
16.905 2.187 73.833 2.287
18.932 2.488 73.645 2.485
20.563 2.441 73.025 2.329
22.524 2.291 73.018 2.437
24.284 2.346 72.790 2.628
26.095 2.457 72.427 2.602
28.494 2.071 71.964 2.519
29.973 3.699 71.457 2.971
32.401 2.368 71.910 2.849
33.679 2.837 71.198 2.674
36.397 2.464 70.988 2.422
39.057 2.195 70.953 2.659
40.822 2.126 70.720 2.789
43.248 2.231 70.370 2.687
46.027 2.331 70.537 2.956
47.988 2.327 70.400 2.973
50.690 1.898 70.244 2.644
53.115 1.807 70.258 2.713
55.189 2.051 70.930 2.571
58.030 1.682 70.799 2.882
59.969 2.038 70.776 2.924
62.529 1.391 70.279 2.998
65.267 1.405 71.071 2.606
67.381 1.485 71.333 2.507
69.601 1.335 71.437 2.850
71.745 1.298 71.835 2.844
73.978 1.135 71.625 2.506
76.209 1.071 72.078 2.478
78.097 1.117 72.039 2.507
---
13.176 1.919 73.705 2.480
14.572 2.673 72.833 2.265
15.598 2.678 72.643 2.250
17.285 2.512 71.969 2.277
18.500 2.509 71.845 2.298
20.190 2.723 71.147 2.111
22.170 2.792 71.366 2.513
23.979 2.227 70.340 2.377
25.854 2.382 70.411 2.235
28.004 2.641 69.847 2.364
30.300 1.985 69.653 2.597
32.399 2.651 69.682 2.350
34.366 2.195 69.306 2.803
36.617 2.221 69.369 2.582
39.011 2.576 69.234 2.892
41.667 2.267 69.027 2.827
43.452 2.178 68.356 2.863
45.568 2.397 68.487 2.669
47.817 1.776 68.241 2.907
50.349 2.475 67.779 2.702
52.611 2.100 68.098 2.737
55.363 1.862 68.100 2.290
58.037 1.819 68.438 2.690
60.656 1.531 68.383 2.868
62.433 1.542 68.301 2.606
64.617 1.738 68.592 2.587
67.158 1.372 69.547 3.071
69.515 1.402 68.886 3.056
71.451 1.259 68.877 2.646
74.062 1.653 69.638 2.905
75.922 1.592 69.875 2.755
78.180 1.217 70.042 3.003
---
12.669 2.559 71.238 1.992
14.785 2.243 70.759 1.992
15.870 2.309 70.715 2.546
17.192 2.885 69.631 2.952
19.295 2.376 70.336 2.023
20.157 2.405 69.422 2.359
22.474 2.231 69.061 1.845
24.004 2.377 69.701 2.074
26.082 2.366 68.737 2.494
27.651 2.165 68.136 2.304
30.263 2.604 67.689 2.668
31.593 2.311 67.735 2.499
34.544 2.371 67.758 2.842
36.264 2.279 67.401 2.329
38.862 2.441 66.790 2.334
41.114 2.128 66.360 2.636
43.063 2.276 66.418 2.752
45.819 1.997 67.074 2.803
48.126 2.065 65.999 2.455
50.100 2.213 66.230 2.966
52.835 1.845 66.240 2.855
55.122 1.872 66.565 2.762
57.431 1.811 65.953 2.966
60.280 1.600 66.546 2.877
62.454 1.596 66.688 2.819
64.856 1.453 66.849 2.387
67.055 1.548 66.389 2.641
69.415 1.363 66.421 2.686
71.520 1.192 67.868 2.498
73.780 1.113 67.625 2.347
75.702 1.077 67.549 2.448
78.213 1.300 68.007 2.589
---
12.836 2.226 69.890 2.404
14.317 2.309 69.133 2.352
15.982 2.348 68.529 2.325
17.084 2.073 68.476 2.380
19.301 2.452 68.036 1.815
