phi std_phi theta std_theta
161.147 43.990 147.880 1.891
163.565 5.670 149.093 1.882
158.529 5.498 149.923 1.925
154.441 6.361 151.054 2.068
149.741 6.538 151.360 2.210
143.844 6.052 151.964 2.536
137.325 5.338 151.915 2.511
132.249 4.525 152.182 2.537
126.441 4.364 151.575 2.632
122.284 3.911 151.862 2.738
116.287 3.442 150.611 3.069
111.408 2.673 150.361 2.856
106.279 2.155 148.257 2.918
102.880 2.136 148.416 3.438
98.849 1.570 147.102 3.337
95.204 1.167 145.514 3.264
92.014 1.151 144.570 3.063
90.664 0.320 143.975 2.677
-nan -nan -nan -nan
-nan -nan -nan -nan
83.629 1.842 138.524 1.982
80.407 2.074 137.863 2.678
---
-165.289 3.196 135.518 2.017
-165.741 3.563 137.287 1.903
-164.166 35.681 138.724 1.950
-166.373 36.779 139.748 1.838
-166.638 41.676 141.850 1.939
-102.915 140.413 143.048 1.971
-77.337 156.984 144.188 1.773
-16.858 175.240 145.533 1.700
61.365 163.940 146.992 1.718
117.488 126.929 148.213 1.771
151.971 75.551 149.687 1.555
155.823 56.713 150.738 1.871
161.780 6.977 151.935 1.925
155.566 6.504 152.931 2.055
150.430 7.216 153.656 2.229
143.731 5.800 154.058 2.377
138.825 6.523 154.592 2.543
132.663 6.193 154.696 2.667
126.501 5.307 154.381 2.983
120.303 3.695 153.789 2.658
114.118 3.583 152.885 3.123
109.095 2.852 151.972 3.135
103.711 2.915 150.863 3.035
99.915 1.914 150.397 3.162
95.949 1.645 148.079 3.225
92.146 1.923 147.299 2.957
90.494 0.567 146.078 2.359
-nan -nan -nan -nan
-nan -nan -nan -nan
81.254 2.165 142.356 1.908
80.110 2.663 139.548 2.877
77.929 2.216 139.454 2.532
---
-162.084 3.804 136.598 1.942
-164.029 4.283 137.525 2.118
-165.182 4.272 139.706 1.901
-166.043 4.855 140.868 2.140
-169.118 4.637 142.298 1.929
-152.814 77.328 143.895 1.891
-130.895 114.240 145.206 1.848
-76.113 157.134 146.731 1.700
-27.795 172.954 148.420 1.647
77.888 155.547 149.982 1.679
112.237 130.452 151.416 1.722
142.673 87.578 152.404 1.672
160.704 27.044 154.086 1.842
154.677 29.063 154.823 1.838
149.897 27.166 156.013 2.027
144.940 7.371 156.281 2.214
139.067 6.944 156.977 2.483
132.626 5.649 157.149 2.672
124.620 5.403 156.513 2.714
117.876 4.004 155.674 2.815
112.743 3.789 155.086 2.907
106.635 2.936 154.532 2.903
101.169 2.059 152.716 3.230
96.698 1.729 151.779 3.374
92.940 1.403 149.799 3.109
90.674 0.496 147.764 3.087
-nan -nan -nan -nan
82.236 0.064 145.111 0.986
80.368 2.500 145.244 2.545
77.940 2.902 142.609 2.907
76.830 1.788 141.080 2.382
75.133 2.052 139.252 2.437
---
-159.203 3.585 137.103 1.832
-160.268 3.675 138.533 1.963
-162.244 4.135 140.190 1.995
-163.653 4.668 141.691 2.000
-163.810 32.233 143.454 2.221
-167.509 4.712 144.865 2.027
-153.426 72.117 146.672 1.860
-107.874 134.618 148.356 1.961
-78.945 154.550 149.939 1.682
-11.367 174.030 151.511 1.717
78.020 154.583 153.157 1.599
130.815 107.775 154.623 1.579
145.976 81.105 156.201 1.758
158.180 27.130 157.364 1.905
154.132 8.426 158.083 2.155
146.220 8.479 158.719 2.383
139.008 7.257 159.245 2.441
130.818 7.155 159.041 2.807
122.724 5.891 158.479 2.860
116.315 4.482 158.264 2.690
109.162 3.168 157.083 2.856
102.797 3.060 155.949 3.453
97.838 2.025 155.037 3.056
93.160 1.449 153.306 3.699
90.982 0.742 151.255 3.539
-nan -nan -nan -nan
81.707 1.840 146.820 1.582
80.204 2.515 146.731 3.302
77.666 2.464 144.483 2.775
75.620 2.361 143.255 2.477
73.617 2.237 141.487 2.734
71.633 2.865 140.455 2.658
---
-155.859 2.915 137.359 1.965
-158.252 3.708 139.717 1.757
-158.357 4.720 140.921 1.946
-161.075 4.257 143.125 1.846
-161.786 5.123 143.973 2.248
-161.333 31.087 146.149 1.822
-165.241 5.896 147.755 1.937
-152.954 71.349 149.842 1.731
-129.054 113.124 151.437 2.061
-83.531 151.800 153.352 1.469
-5.936 173.538 154.829 1.577
72.703 156.746 156.649 1.584
107.486 131.034 158.222 1.780
133.092 97.582 159.708 1.771
150.501 45.781 160.501 1.782
149.069 9.342 161.548 2.023
139.314 9.013 161.701 2.487
131.456 8.709 161.833 2.877
121.501 6.501 161.217 3.182
112.981 4.935 160.335 3.331
105.906 3.705 159.533 3.285
99.121 2.724 158.160 3.485
93.564 2.411 156.478 3.727
91.023 0.772 154.550 3.377
-nan -nan -nan -nan
84.424 0.000 156.879 0.000
78.489 3.229 150.073 2.612
76.235 2.656 147.400 2.594
73.682 3.180 146.629 2.956
71.850 3.318 143.814 3.168
70.177 2.453 142.821 3.160
68.222 2.024 140.993 2.674
---
-152.690 3.629 138.066 1.947
-154.372 4.053 139.841 2.337
-155.827 4.564 141.728 2.168
-157.391 4.129 143.595 1.782
-158.562 4.857 144.958 2.209
-160.723 5.641 147.150 1.844
-162.336 5.553 148.957 1.891
-163.516 29.972 151.104 1.807
-147.266 78.260 152.438 1.836
-108.790 131.419 154.429 1.722
-82.919 150.891 156.600 1.449
-16.685 171.326 158.401 1.467
47.532 164.498 160.161 1.387
121.177 114.718 161.548 1.533
144.986 68.056 163.172 1.754
147.929 36.193 163.949 2.090
139.212 25.561 164.507 2.394
130.448 9.862 164.417 2.836
119.294 8.146 163.888 3.103
110.713 6.101 163.859 3.166
101.440 3.537 161.747 3.451
94.552 2.729 160.024 4.146
91.342 0.992 158.230 3.652
-nan -nan -nan -nan
80.010 3.075 151.772 1.083
77.534 3.809 152.631 3.367
74.760 3.812 150.727 2.829
71.926 3.192 148.525 2.954
68.867 3.367 147.672 2.820
67.874 3.099 145.077 2.798
66.215 2.679 143.373 2.758
65.314 2.322 141.258 2.520
---
-150.719 3.657 139.107 1.942
-150.998 4.409 140.925 1.941
-151.452 4.318 141.791 2.390
-153.255 5.089 143.964 1.981
-154.032 5.202 145.835 2.187
-156.788 5.472 147.869 1.992
-157.217 6.226 149.560 2.125
-155.852 38.422 151.845 1.838
-157.031 41.333 153.933 2.045
-146.442 77.442 155.714 1.772
-117.766 120.833 158.042 1.613
-64.823 157.305 160.157 1.499
-12.862 170.759 161.866 1.395
50.565 160.150 163.649 1.376
112.949 117.525 165.310 1.374
136.615 72.246 166.344 1.781
136.873 40.342 166.936 2.471
128.615 10.079 166.866 2.657
116.588 8.328 166.541 3.146
106.490 7.760 165.882 3.951
95.805 3.359 164.136 3.481
91.389 1.008 162.258 4.134
-nan -nan -nan -nan
76.443 2.281 157.417 1.916
74.994 3.690 155.100 3.025
71.643 3.315 154.535 3.107
68.934 4.859 151.945 2.814
67.028 3.468 150.064 2.975
65.281 2.392 148.047 2.671
63.537 2.942 145.825 2.729
62.280 2.543 144.113 2.795
61.216 2.733 142.080 2.430
---
-146.730 3.779 139.678 2.413
-147.068 3.816 140.734 2.071
-148.119 4.448 142.650 2.201
-149.380 4.051 144.457 2.032
-150.320 4.443 146.339 2.046
-152.359 5.872 148.637 2.390
-153.300 6.037 150.570 1.861
-155.608 7.287 152.870 2.305
-157.747 6.889 154.814 1.978
-150.041 57.768 157.369 1.805
-149.552 64.571 159.234 1.789
-135.390 95.555 161.390 1.564
-94.075 139.946 163.654 1.385
0.623 167.190 165.545 1.376
67.899 149.929 167.420 1.453
108.742 111.528 168.715 1.755
124.634 74.552 169.816 2.191
125.865 24.912 169.707 2.933
109.080 28.474 169.221 3.363
98.112 5.178 167.978 3.620
91.594 1.329 166.023 2.870
-nan -nan -nan -nan
72.274 5.459 160.646 1.338
70.660 4.664 159.381 2.890
68.961 4.326 156.959 3.073
66.213 4.187 154.880 3.098
64.376 3.678 152.393 3.054
62.443 3.716 150.113 3.281
60.779 3.157 148.560 3.318
59.572 3.420 146.372 2.554
58.361 3.348 144.381 2.396
57.090 2.111 142.688 2.375
---
-142.722 3.233 139.490 2.128
-144.069 3.734 141.249 2.133
-144.840 4.216 143.407 2.310
-145.341 4.147 144.964 2.203
-145.758 5.132 146.816 2.321
-147.275 5.644 148.892 2.398
-148.017 5.655 151.038 2.284
-149.548 6.521 153.420 2.050
-151.212 7.685 155.568 2.215
-151.791 26.158 158.151 2.099
-149.500 47.987 160.508 2.003
-138.770 78.555 162.774 1.785
-108.032 120.590 165.236 1.642
-66.371 150.713 167.685 1.375
1.096 163.706 169.565 1.279
55.436 148.087 171.285 1.626
93.646 113.005 172.602 1.964
103.601 69.532 172.088 2.925
100.308 27.368 171.161 3.585
93.261 2.291 169.708 2.796
-nan -nan -nan -nan
64.237 5.291 165.611 2.996
67.190 7.317 162.538 3.028
64.844 6.490 160.259 3.203
62.623 5.758 157.771 2.820
59.723 4.790 155.506 3.063
57.756 4.408 153.342 3.007
57.132 4.539 151.347 2.933
56.419 4.016 148.894 2.802
55.286 3.872 146.465 2.790
54.402 3.400 144.561 2.620
54.296 3.620 142.573 2.996
---
-140.236 3.428 139.868 2.080
-140.400 4.151 141.686 2.573
-140.686 4.085 143.633 2.620
-140.626 4.065 145.098 2.282
-141.962 5.175 147.397 2.308
-141.760 5.059 149.387 2.066
-143.081 6.001 151.674 2.498
-144.380 6.526 154.114 2.433
-143.672 6.066 156.154 2.190
-146.347 8.006 158.654 2.419
-147.200 8.830 161.136 2.169
-147.514 25.367 163.663 1.819
-143.367 47.296 165.709 1.973
-109.767 111.134 168.803 1.956
-72.965 140.862 171.288 1.572
-23.346 152.739 173.310 1.465
51.950 135.554 175.043 1.655
81.328 83.781 174.988 2.708
98.958 12.465 173.566 3.409
-nan -nan -nan -nan
58.620 14.149 168.562 2.877
59.511 10.780 165.821 3.023
57.573 9.530 163.732 3.465
56.035 6.069 160.952 2.804
53.828 7.242 158.834 3.059
53.536 5.856 156.372 2.791
52.594 4.436 153.280 2.714
51.393 4.496 151.430 2.585
51.110 4.129 149.101 2.843
50.453 3.613 147.237 2.766
50.185 3.775 144.707 2.663
50.374 3.306 142.746 2.676
---
-136.197 3.761 139.414 2.637
-136.678 3.512 141.992 2.298
-137.313 3.699 144.082 2.779
-136.727 4.500 145.203 2.683
-137.453 4.451 147.717 2.423
-137.360 5.084 149.406 2.646
-137.250 5.543 151.809 2.690
-137.704 7.885 154.364 2.970
-137.821 6.448 156.353 2.627
-138.537 7.995 158.894 2.418
-138.954 9.048 161.453 2.552
-138.299 26.658 163.965 2.550
-134.074 42.570 166.815 2.333
-130.351 60.844 169.711 2.089
-105.098 97.257 171.906 2.310
-45.960 136.623 174.659 1.874
-4.948 127.080 176.274 1.980
53.528 92.825 176.358 2.338
-nan -nan -nan -nan
54.922 4.860 169.460 1.721
47.295 14.394 169.764 2.668
48.523 11.461 166.511 2.746
47.080 9.432 164.219 2.634
46.483 7.762 161.454 2.770
46.063 7.100 158.953 2.683
46.988 6.681 156.171 2.704
46.504 5.461 153.575 2.557
46.578 4.377 151.362 2.695
45.850 4.414 149.079 2.425
45.989 4.093 146.984 2.442
46.202 3.488 144.959 2.472
46.158 4.023 143.200 2.679
---
-132.623 2.982 139.764 2.209
-132.788 3.376 141.467 2.484
-132.946 3.560 143.767 2.506
-132.315 3.889 145.513 2.677
-131.691 3.965 146.987 2.741
-133.087 4.087 149.979 2.341
-131.944 5.592 151.823 2.683
-131.418 6.866 154.083 3.006
-131.033 5.470 156.391 2.782
-131.179 7.223 159.123 2.693
-129.346 7.147 161.403 2.770
-128.389 10.370 163.655 3.308
-129.915 13.510 167.053 2.847
-118.342 48.802 169.665 2.812
-110.084 57.281 171.957 2.984
-78.316 90.392 174.963 2.817
-55.452 88.188 176.388 2.602
-nan -nan -nan -nan
21.143 24.940 174.107 0.845
29.662 20.846 171.630 2.324
33.725 17.167 168.940 2.130
35.439 12.218 166.258 2.328
36.368 9.318 163.799 2.351
37.840 8.329 161.292 2.442
39.539 7.273 158.677 2.769
40.148 6.365 156.015 2.614
39.778 5.882 153.927 2.676
40.439 5.169 151.310 2.318
41.169 5.177 149.281 2.732
41.302 4.642 146.781 2.477
41.991 4.205 144.799 2.486
41.688 3.535 143.255 2.443
---
-129.745 3.026 139.612 2.779
-129.275 3.181 141.646 2.354
-128.616 3.428 143.230 2.934
-128.519 3.202 145.287 2.674
-127.609 3.509 147.243 2.408
-127.634 3.668 149.700 2.577
-126.338 4.816 151.645 2.861
-125.660 4.716 153.747 2.678
-124.304 5.031 156.199 2.962
-122.641 5.921 158.521 3.088
-121.169 6.418 161.028 3.017
-119.772 8.236 164.212 3.146
-115.515 11.948 166.549 3.093
-109.609 22.006 168.749 3.279
-100.688 35.985 171.621 3.576
-87.144 46.677 173.354 3.440
-nan -nan -nan -nan
-22.259 27.443 174.059 1.785
-1.858 25.439 172.646 1.700
11.988 20.722 170.486 1.658
18.351 15.136 168.627 1.947
22.869 13.160 165.433 2.017
27.433 11.068 163.011 2.077
29.925 10.156 160.235 3.503
31.909 8.094 158.132 2.214
32.780 6.729 156.078 2.208
34.158 6.262 153.361 2.269
35.457 5.033 151.408 2.162
35.943 5.226 148.796 2.500
36.891 4.227 147.096 2.176
37.607 4.397 144.829 2.561
37.999 3.701 143.102 2.276
---
-125.972 3.054 139.332 2.492
-125.163 5.416 141.389 3.080
-124.691 2.837 143.490 2.375
-124.118 3.152 144.948 2.453
-123.098 3.556 146.878 2.766
-122.538 4.115 149.233 2.916
-120.825 3.601 151.267 2.696
-119.549 5.137 153.304 3.160
-117.891 4.418 155.555 3.222
-115.435 4.853 157.782 3.269
-113.145 5.221 160.614 3.107
-109.330 6.971 162.751 3.458
-104.514 5.188 165.116 3.605
-98.742 6.269 167.588 3.835
-93.048 3.863 169.990 3.903
-nan -nan -nan -nan
-56.816 10.418 170.002 2.042
-27.864 20.895 171.528 1.919
-11.524 18.885 170.709 1.543
-0.749 19.374 168.806 1.431
5.601 15.528 166.693 1.597
13.495 11.587 164.516 1.481
17.686 10.766 162.239 1.923
21.366 9.857 159.919 1.924
25.122 8.270 157.148 2.039
26.545 7.213 155.060 2.135
29.492 6.436 152.478 1.990
29.162 6.330 151.011 1.918
31.353 5.040 148.348 2.167
32.076 4.787 146.563 2.284
33.385 4.511 144.515 2.179
34.187 3.670 142.835 2.058
---
-122.384 2.584 138.949 2.645
-121.271 2.567 140.498 2.394
-121.314 2.953 142.809 2.925
-119.527 2.738 144.322 3.048
-118.710 2.923 146.050 2.868
-117.607 3.385 148.444 3.025
-116.052 3.198 150.565 3.099
-113.962 3.549 152.819 3.098
-112.050 3.651 154.850 3.443
-109.269 3.788 157.079 3.420
-105.807 4.689 159.582 3.430
-101.379 3.539 161.533 3.610
-95.593 3.313 163.804 3.454
-91.877 1.545 165.529 3.558
-nan -nan -nan -nan
-66.291 4.165 167.502 1.142
-51.684 14.032 168.564 2.688
-36.051 17.537 169.092 2.226
-21.166 15.203 168.305 2.059
-9.990 14.921 166.451 1.618
-0.469 13.391 164.822 1.371
4.557 12.063 162.824 1.512
12.031 10.377 160.843 1.771
16.421 8.970 158.345 1.822
16.870 8.976 156.345 1.853
20.517 7.052 154.124 1.936
24.558 6.541 151.545 2.390
25.062 5.341 149.775 2.241
26.844 5.656 147.899 2.083
27.751 4.695 146.068 2.092
29.083 4.276 143.941 2.209
30.375 4.016 142.218 2.180
---
-119.313 1.994 138.771 2.359
-118.095 2.445 140.213 2.635
-117.471 2.815 142.623 2.897
-116.947 3.231 144.478 3.506
-114.950 2.592 145.907 2.885
-113.418 2.530 148.109 2.877
-110.667 3.664 149.425 3.047
-109.177 2.516 152.109 2.832
-106.097 2.666 153.591 3.363
-103.240 2.658 155.971 3.411
-99.377 3.252 157.927 3.613
-94.431 2.476 159.942 3.562
-91.537 0.982 161.966 3.057
-nan -nan -nan -nan
-71.022 4.181 164.548 2.461
-60.291 10.768 166.419 2.899
-50.604 10.616 166.083 2.835
-35.982 12.761 166.305 2.378
-26.449 11.656 165.370 1.917
-15.385 13.317 164.206 1.946
-7.753 11.720 162.712 1.495
0.059 11.684 160.911 1.393
4.875 10.536 159.315 2.025
8.707 8.348 157.328 1.500
12.882 8.004 154.983 1.746
15.921 7.640 152.886 2.093
18.443 6.248 151.111 1.976
20.681 5.662 149.165 1.878
22.724 5.638 146.952 2.029
23.921 4.569 145.457 2.201
25.695 5.064 143.448 2.280
27.615 4.401 141.600 2.136
---
-116.391 2.415 138.771 2.953
-114.919 2.360 140.086 2.815
-113.743 2.239 141.753 2.725
-112.405 2.194 142.925 2.878
-110.869 2.405 145.444 3.129
-109.068 2.350 147.158 3.264
-106.531 2.176 148.542 3.273
-104.097 2.066 150.543 3.091
-101.208 2.195 152.658 3.140
-97.834 2.412 154.261 3.676
-93.678 1.863 156.202 3.277
-91.403 0.806 157.515 3.994
-75.118 0.000 156.405 0.000
-73.435 3.344 160.183 1.934
-66.883 7.071 162.956 3.032
-58.563 7.431 163.262 3.121
-48.872 10.390 163.393 2.932
-38.398 13.578 163.389 2.548
-27.955 10.723 163.119 1.928
-20.747 11.030 161.822 1.857
-13.084 10.547 160.676 1.529
-7.065 9.396 159.063 1.594
0.518 8.320 157.503 1.588
3.843 8.126 155.634 1.660
8.320 7.217 153.678 1.747
11.068 6.603 151.860 1.857
13.390 5.834 149.782 2.003
15.616 5.492 148.136 1.877
18.151 5.586 146.016 2.060
20.711 4.781 144.659 1.930
21.872 4.501 142.591 2.202
23.249 4.443 141.031 1.926
---
-113.051 1.881 137.751 2.495
-111.709 1.828 139.269 2.829
-110.502 1.944 141.264 2.836
-108.866 1.799 142.268 2.616
-106.806 1.880 144.049 3.249
-104.855 1.860 145.825 3.260
-102.874 1.970 148.468 2.986
-99.405 1.627 149.250 2.812
-96.764 1.956 151.746 3.504
-93.023 1.659 152.570 3.181
-91.138 0.806 154.486 3.703
-nan -nan -nan -nan
-74.741 1.335 157.194 0.075
-71.492 6.715 158.887 4.705
-64.544 6.066 160.282 3.113
-56.527 7.072 160.681 3.270
-47.433 7.985 161.189 2.867
-40.052 8.812 160.740 2.406
-31.285 8.858 160.340 2.252
-24.194 8.689 159.410 2.070
-15.627 9.359 158.428 1.647
-11.148 8.307 157.121 1.679
-5.931 7.298 155.452 1.684
0.052 7.623 154.173 1.578
3.958 6.993 152.516 1.661
7.325 7.311 150.765 1.702
10.487 6.343 148.618 1.979
11.746 5.368 147.180 1.998
15.273 5.318 145.390 1.905
16.544 5.138 143.669 2.054
18.593 4.317 142.096 1.877
20.157 4.577 140.511 1.848
---
-110.105 1.235 136.934 2.450
-108.624 1.734 138.534 2.610
-107.214 1.775 139.685 2.968
-105.521 1.735 142.032 2.738
-103.456 1.624 143.658 2.628
-101.016 2.304 144.642 3.002
-98.721 1.604 146.974 3.486
-95.816 1.435 148.741 2.968
-92.859 1.403 149.951 3.042
-90.905 0.531 150.589 2.559
-nan -nan -nan -nan
-77.178 5.002 153.472 2.646
-75.189 4.082 156.067 3.181
-69.044 4.144 156.958 3.027
-61.882 4.869 157.606 3.102
-54.874 5.586 157.870 2.777
-48.235 6.251 158.246 2.882
-38.954 7.821 158.406 2.839
-32.333 7.941 157.957 1.953
-25.153 7.712 157.099 1.767
-19.605 7.496 156.301 1.782
-12.852 7.835 155.029 1.912
-8.474 7.649 153.695 1.647
-5.292 7.235 152.316 1.813
-0.833 7.236 150.933 1.684
2.964 6.110 149.085 1.827
6.125 5.742 147.501 1.830
8.848 4.987 145.985 2.001
11.831 4.650 144.209 1.895
13.523 4.879 142.537 1.919
15.876 4.043 140.805 1.973
17.647 4.450 139.720 2.152
---
-107.474 1.451 136.999 2.507
-105.587 1.843 138.209 2.997
-104.069 1.501 139.066 2.641
-101.926 1.370 140.529 2.904
-100.340 1.374 142.629 3.069
-97.769 1.404 143.974 3.002
-95.252 1.265 145.450 3.033
-92.578 1.293 146.939 2.961
-90.747 0.614 147.991 3.894
-nan -nan -nan -nan
-81.709 3.705 153.127 2.981
-77.550 3.942 152.596 2.130
-72.739 4.460 153.731 2.742
-65.978 3.971 154.678 3.183
-59.875 4.552 155.519 2.878
-53.961 6.181 155.797 3.331
-46.925 5.995 155.734 2.611
-40.023 6.887 155.903 2.517
-34.035 7.755 155.495 2.487
-28.048 7.170 154.861 2.061
-21.039 7.132 153.993 2.122
-17.382 6.763 153.031 1.783
-12.433 6.611 151.799 1.700
-8.511 6.438 150.091 1.763
-4.007 6.373 149.002 1.670
0.619 5.794 147.783 1.775
2.541 5.334 146.342 1.801
5.969 4.826 144.756 1.734
7.804 4.894 143.571 1.832
11.099 4.979 141.625 1.928
12.598 4.472 140.290 1.945
13.785 3.936 139.104 1.790
---
-104.483 1.360 136.124 2.629
-102.830 1.304 136.629 2.573
-101.349 1.428 138.177 2.907
-99.153 1.230 139.208 3.096
-97.185 1.206 141.136 2.944
-94.745 1.199 142.636 2.954
-92.036 1.005 143.661 2.931
-90.837 0.644 145.458 3.189
-nan -nan -nan -nan
-80.133 0.000 145.213 0.000
-79.051 3.111 149.196 3.004
-74.364 3.144 150.394 2.808
-69.888 3.979 151.434 2.965
-64.329 3.911 152.228 2.904
-58.845 4.189 153.076 2.858
-52.695 4.745 153.528 2.677
-47.581 4.868 153.219 2.750
-40.943 5.853 153.393 2.366
-35.811 6.452 152.964 2.510
-29.163 6.133 152.458 2.419
