phi std_phi theta std_theta
-78.759 0.980 104.164 2.595
-76.847 1.060 104.153 2.596
-74.509 1.090 104.495 2.343
-72.562 1.229 104.332 2.903
-70.393 1.144 104.440 2.624
-68.089 1.341 104.454 2.532
-66.031 1.426 104.858 2.950
-63.524 1.623 104.955 2.737
-61.358 1.775 104.955 2.966
-58.882 1.809 105.252 2.684
-56.457 1.885 105.564 2.966
-53.852 2.124 105.076 2.881
-51.744 1.972 105.436 2.736
-49.017 1.915 105.038 2.821
-46.530 2.093 105.363 2.703
-44.231 2.345 104.760 2.702
-41.794 2.168 105.061 2.874
-40.013 2.331 104.731 2.680
-37.711 2.458 105.001 2.973
-35.392 2.186 104.474 2.654
-32.776 2.251 103.926 2.635
-30.855 2.064 104.031 2.834
-29.301 2.572 104.024 2.505
-27.100 2.680 103.166 2.497
-25.306 2.262 103.639 2.536
-23.262 2.145 102.835 2.696
-21.453 2.264 103.302 2.508
-19.912 2.691 102.803 2.067
-18.356 2.374 101.990 2.454
-16.729 2.437 102.037 2.282
-15.549 2.163 101.806 2.174
-13.360 2.099 101.982 2.304
---
-78.804 1.470 101.931 2.790
-76.749 1.086 101.857 3.061
-74.791 1.198 101.972 2.469
-72.546 1.188 102.131 2.564
-70.092 1.098 102.245 3.142
-68.181 1.285 102.396 3.006
-65.851 1.404 102.702 2.521
-63.500 1.642 102.594 2.740
-61.248 1.709 102.939 3.093
-58.973 1.784 102.252 2.809
-56.677 1.712 102.954 2.973
-54.053 1.898 102.684 2.819
-51.637 1.874 102.929 2.914
-49.496 1.836 102.807 2.731
-47.012 2.164 102.929 2.720
-44.572 2.280 102.786 2.469
-42.114 2.171 102.417 2.839
-39.865 2.335 102.732 2.722
-37.646 2.353 102.565 2.799
-35.481 2.349 102.455 2.877
-33.077 2.587 102.193 2.701
-30.891 2.408 102.359 3.036
-28.653 2.534 101.314 2.607
-27.664 2.417 101.543 2.575
-25.612 2.421 101.559 2.539
-23.364 2.684 101.674 2.438
-22.075 2.546 100.841 2.353
-20.126 2.476 100.978 2.445
-18.182 2.199 100.210 2.605
-16.293 2.180 100.507 2.719
-14.883 2.269 100.161 2.346
-13.548 2.316 100.396 2.451
---
-78.905 1.230 99.916 2.313
-76.794 1.380 100.187 2.712
-74.556 2.198 100.050 2.672
-72.736 1.282 99.667 2.769
-70.353 1.346 100.716 2.999
-68.220 1.663 99.750 2.568
-66.006 1.687 99.738 2.422
-63.535 1.832 100.513 2.817
-61.143 1.487 100.379 2.870
-58.632 1.835 100.755 2.847
-56.544 1.809 100.734 3.047
-54.234 1.944 100.625 3.009
-51.640 1.874 100.466 3.125
-49.205 2.183 100.615 2.866
-46.753 2.138 100.588 3.043
-44.576 2.171 100.595 2.851
-42.151 2.317 100.860 2.765
-39.732 1.999 100.591 2.908
-37.610 2.233 100.408 3.054
-35.446 2.317 100.293 2.728
-33.197 2.270 99.653 2.678
-31.181 2.347 99.756 2.849
-29.341 2.453 99.650 2.814
-27.690 2.183 99.807 2.592
-24.896 2.316 99.563 2.715
-23.248 2.301 98.716 2.522
-21.407 2.286 98.826 2.292
-19.746 2.384 99.396 2.290
-18.066 2.301 98.858 2.249
-16.556 1.937 98.591 2.465
-15.328 2.229 98.936 2.254
-13.296 2.489 98.044 1.809
---
-78.905 1.086 97.386 2.633
-76.858 1.269 97.534 2.749
-74.713 1.095 97.593 2.912
-72.477 1.201 97.661 3.100
-70.124 1.282 97.652 2.637
-68.289 1.758 97.738 2.970
-65.993 1.539 98.151 2.856
-63.498 1.450 98.061 2.949
-61.167 1.649 97.935 2.568
-58.920 1.664 98.679 2.872
-56.618 1.873 98.422 2.936
-54.216 1.934 98.285 2.888
-51.664 2.004 98.548 2.779
-49.328 2.078 98.272 2.761
-46.968 2.086 97.858 2.833
-44.545 2.308 98.603 2.935
-42.504 2.046 97.813 2.941
-40.013 2.308 97.627 2.539
-37.322 2.557 97.750 3.049
-35.067 2.087 97.722 3.185
-32.925 2.209 97.805 2.974
-31.356 2.480 97.866 2.849
-29.062 2.399 97.077 2.651
-27.151 2.507 97.420 2.627
-25.279 2.668 97.410 2.680
-23.800 2.296 97.243 2.491
-21.545 2.492 96.964 2.441
-19.662 2.270 97.215 2.727
-18.525 2.425 97.379 2.298
-16.765 2.275 96.720 2.350
-15.112 2.298 96.422 2.308
-13.926 2.304 96.704 2.025
---
-78.452 1.164 95.341 2.646
-76.747 1.166 95.456 2.657
-74.686 1.181 95.365 2.843
-72.582 1.225 95.453 3.133
-70.457 1.460 95.129 2.943
-67.902 1.301 95.670 2.853
-65.825 1.990 95.986 3.122
-63.450 1.565 95.908 3.094
-61.006 1.594 95.849 3.086
-58.646 1.670 95.975 2.890
-55.929 2.151 95.975 3.075
-54.175 1.757 96.075 3.026
-51.658 1.976 95.634 2.860
-49.264 2.045 95.732 2.979
-46.870 2.167 96.286 2.926
-44.495 2.374 95.401 2.823
-42.270 2.323 95.146 2.893
-39.862 2.463 95.860 3.107
-37.997 2.239 95.327 2.970
-35.362 2.385 95.514 2.941
-33.364 2.080 95.544 2.755
-31.483 2.314 95.320 2.933
-29.262 2.433 95.708 3.008
-26.656 2.379 95.646 2.671
-25.406 2.306 94.673 2.706
-23.694 2.185 95.114 2.355
-21.760 2.454 95.233 2.511
-20.452 2.416 95.671 2.553
-18.043 2.428 95.315 2.306
-16.932 2.282 94.695 2.910
-15.335 2.790 94.579 2.897
-13.996 2.290 94.575 2.272
---
-78.895 1.375 93.438 2.448
-76.810 1.263 93.180 3.130
-74.823 1.405 93.057 2.767
-72.447 1.313 93.010 2.698
-70.453 1.569 93.453 3.022
-68.230 2.176 93.260 3.087
-65.985 1.477 93.413 2.934
-63.372 1.494 93.495 2.955
-61.105 1.743 93.068 3.253
-58.670 1.682 93.861 2.934
-56.887 1.608 93.417 2.871
-54.026 2.063 93.559 2.702
-51.866 1.900 93.466 2.981
-49.361 1.964 93.740 2.968
-46.764 2.325 93.632 2.828
-44.208 2.137 93.541 2.799
-42.031 2.327 93.687 2.801
-40.064 2.190 93.637 3.029
-37.587 2.284 93.693 3.044
-35.171 2.444 93.091 3.046
-33.568 2.462 93.376 3.001
-31.540 2.044 92.872 2.648
-29.150 2.378 93.498 2.472
-26.788 2.309 93.639 2.851
-25.478 2.379 93.729 2.832
-23.602 2.273 93.212 2.221
-21.871 2.490 93.111 2.620
-19.551 2.444 93.185 2.926
-18.663 2.155 93.139 2.528
-16.407 2.407 92.464 2.469
-15.155 2.391 93.002 2.316
-13.558 2.362 92.885 2.314
---
-78.720 1.053 90.685 2.391
-76.753 1.367 91.502 2.571
-74.696 1.232 91.155 2.847
-72.683 1.521 91.168 2.948
-70.337 1.856 91.073 2.844
-68.041 1.532 91.148 2.857
-65.792 1.540 91.248 2.885
-63.503 1.499 91.676 2.906
-61.300 1.706 91.305 3.014
-58.566 1.612 91.233 2.920
-56.528 1.668 90.871 2.981
-53.790 1.839 90.948 2.755
-51.800 2.369 91.398 3.475
-49.046 2.273 91.095 2.906
-46.795 2.238 91.033 2.599
-44.410 2.233 91.232 2.565
-42.230 2.288 90.891 2.815
-39.746 2.297 90.788 2.643
-37.442 2.533 91.365 2.973
-35.439 2.230 90.820 3.052
-33.183 2.217 90.975 3.200
-30.947 2.507 90.674 3.002
-28.933 2.034 90.681 2.910
-27.116 2.364 91.391 2.591
-25.272 1.981 90.891 2.746
-23.218 2.398 91.080 2.447
-21.691 2.027 91.235 2.495
-19.822 2.276 90.710 2.668
-18.410 2.394 90.998 2.312
-17.158 2.078 90.622 2.302
-15.429 2.167 91.141 2.403
-13.726 2.008 90.631 2.141
---
-78.709 1.359 88.931 2.664
-76.619 1.307 88.871 2.681
-74.826 1.162 89.392 2.840
-72.736 1.640 88.927 2.964
-70.413 1.262 89.245 2.667
-68.085 1.353 89.051 2.998
-65.933 1.335 88.934 2.748
-63.123 1.607 89.109 3.345
-61.281 1.504 88.510 2.764
-58.871 1.777 89.191 2.917
-56.366 1.811 88.962 2.972
-54.173 1.883 89.000 3.347
-51.646 2.059 88.902 2.998
-49.385 1.928 89.054 2.931
-46.845 2.278 89.014 3.012
-44.620 2.312 88.699 2.958
-42.148 2.220 88.645 3.044
-39.705 2.252 89.132 2.939
-37.452 2.221 88.968 2.791
-35.313 2.250 88.515 3.230
-33.225 2.171 89.223 3.012
-31.163 2.360 89.004 2.645
-28.827 2.475 88.907 2.563
-27.197 2.259 89.374 2.821
-25.235 2.309 88.861 2.623
-23.257 2.216 88.912 2.361
-21.590 2.488 88.949 2.422
-19.890 2.742 88.807 2.759
-18.284 2.293 89.271 2.706
-16.477 2.323 89.012 2.235
-15.068 2.565 89.571 2.097
-13.921 2.112 89.111 2.453
---
-79.215 1.339 86.333 3.028
-76.716 1.289 87.050 2.466
-74.585 1.131 86.838 2.721
-72.341 1.734 86.550 2.915
-70.256 1.458 86.357 2.641
-68.051 1.352 86.283 3.012
-65.779 1.398 86.270 2.811
-63.552 1.723 86.867 2.813
-60.872 1.450 85.806 3.127
-58.862 1.544 86.998 2.705
-56.153 1.823 86.372 3.136
-54.172 1.968 86.191 2.805
-51.562 1.905 85.991 3.127
-49.073 2.026 86.390 3.089
-46.524 2.223 86.028 2.955
-44.553 2.005 86.079 2.969
-42.106 2.162 86.585 2.926
-39.423 2.151 86.625 2.899
-37.542 2.358 86.951 2.779
-35.649 2.465 86.470 2.771
-33.259 2.153 86.965 3.018
-30.964 2.294 87.292 2.650
-28.821 2.640 86.635 3.036
-27.318 2.430 86.680 2.517
-25.419 2.410 86.995 2.722
-24.183 5.758 87.017 2.847
-21.809 2.486 87.372 2.414
-20.436 2.569 87.275 2.185
-18.045 2.190 86.996 2.526
-17.040 2.064 86.963 2.438
-14.987 2.563 86.976 2.293
-13.347 2.479 87.016 2.145
---
-79.098 1.174 84.100 2.857
-76.705 1.118 84.076 2.815
-74.785 1.110 84.032 2.823
-72.606 1.115 84.684 2.854
-70.364 1.223 84.132 2.593
-68.082 1.326 84.511 2.958
-65.884 1.474 84.338 2.858
-63.429 1.462 83.725 2.677
-60.710 1.749 83.727 2.761
-58.792 1.741 84.515 2.976
-56.259 1.801 84.034 2.932
-53.632 1.810 84.372 2.801
-51.760 1.990 83.809 3.139
-49.429 2.275 83.809 2.782
-46.601 2.193 84.281 2.690
-44.896 2.153 84.132 3.126
-42.271 2.325 84.316 3.113
-39.718 2.518 83.990 2.994
-36.985 2.197 84.622 2.903
-35.190 2.243 83.928 2.812
-33.076 2.365 84.449 2.669
-31.191 2.308 84.484 2.865
-29.211 2.509 84.666 2.658
-27.160 2.378 85.249 3.117
-25.515 2.616 84.138 2.691
-23.213 2.527 84.823 2.872
-21.397 2.206 84.771 2.415
-19.469 2.648 85.342 2.412
-18.203 2.344 85.455 2.813
-16.681 2.359 85.191 2.634
-15.001 1.960 85.307 2.846
-13.136 2.742 85.504 2.631
---
-78.846 1.119 82.800 3.015
-76.499 1.286 81.866 2.375
-74.449 1.146 82.056 2.967
-72.602 1.346 82.478 2.615
-70.430 1.513 81.942 2.931
-68.065 1.460 81.819 2.743
-65.940 1.589 82.257 3.093
-63.572 1.387 82.153 3.003
-61.032 1.638 81.775 3.075
-58.808 1.817 81.650 3.131
-56.414 2.010 81.533 2.793
-53.987 1.861 81.854 2.840
-51.668 2.096 81.439 2.878
-49.383 2.043 81.653 2.974
-46.865 2.097 81.726 3.005
-44.690 2.028 81.901 3.184
-42.658 2.228 82.039 3.051
-39.795 2.353 81.683 2.558
-37.689 2.039 82.704 2.919
-35.524 2.185 82.429 2.841
-33.683 2.510 82.236 2.403
-31.544 2.530 82.406 2.832
-29.187 2.166 82.414 3.020
-27.137 2.421 82.598 2.795
-24.970 2.308 82.341 2.658
-23.686 2.273 83.130 2.594
-21.253 2.566 83.070 2.557
-19.640 2.079 83.336 2.576
-18.600 2.034 83.253 2.568
-16.956 2.235 83.686 2.341
-14.917 2.526 83.542 2.130
-13.407 2.043 83.745 2.350
---
-78.953 1.209 79.962 2.590
-76.673 1.211 79.871 2.555
-74.742 1.193 80.320 2.818
-72.327 1.368 79.702 3.068
-70.466 1.980 79.992 3.029
-68.352 1.041 80.094 2.928
-65.987 1.444 79.357 3.165
-63.384 1.530 79.462 2.973
-61.105 1.672 79.639 2.999
-59.287 1.716 79.984 2.922
-56.383 1.890 79.292 3.015
-53.817 1.984 79.302 2.876
-51.543 1.801 79.397 3.384
-49.454 2.197 79.648 2.687
-47.169 2.193 79.623 2.892
-44.345 2.235 79.493 2.744
-42.175 2.265 79.898 2.859
-39.658 2.364 79.439 2.884
-37.824 2.310 79.500 2.920
-35.624 2.339 79.752 2.721
-33.374 2.462 80.133 2.923
-31.104 2.348 79.948 2.617
-29.150 2.103 80.646 2.331
-27.276 2.678 80.512 2.989
-24.926 2.409 80.655 2.546
-23.736 2.382 80.953 2.642
-21.732 2.160 80.961 2.580
-20.486 2.437 81.261 2.555
-18.411 2.037 81.311 2.392
-17.128 2.491 81.129 2.965
-15.297 2.353 81.961 2.659
-13.771 2.030 82.057 2.614
---
-79.001 1.317 78.206 2.639
-76.846 1.156 77.823 2.718
-74.796 1.337 77.614 2.730
-72.628 1.122 77.650 3.258
-70.569 1.444 77.484 2.915
-68.101 1.336 77.627 2.854
-65.778 1.413 77.632 2.800
-63.609 1.512 77.133 2.918
-61.283 1.609 77.391 2.997
-58.567 1.549 76.923 2.876
-56.511 1.867 77.182 2.864
-54.044 1.799 77.221 2.842
-51.578 1.934 77.325 2.792
-49.356 1.773 77.254 3.013
-46.757 2.289 76.776 2.911
-44.382 2.144 77.228 2.572
-42.055 2.248 77.531 2.978
-40.217 2.462 78.095 2.565
-37.449 2.558 77.781 2.665
-35.367 2.470 77.350 2.785
-33.002 2.695 77.824 2.578
-31.532 2.463 77.964 2.577
-28.870 2.468 78.009 2.572
-27.548 2.351 78.048 2.607
-25.131 2.383 78.864 2.550
-22.875 2.424 79.090 2.747
-21.593 2.551 78.732 2.545
-19.669 2.359 78.870 2.169
-18.184 2.594 79.254 2.209
-16.994 2.156 79.623 2.618
-15.050 2.083 79.636 1.905
-13.911 2.394 80.032 2.185
---
-78.700 1.430 76.426 2.388
-76.584 0.967 75.842 2.642
-74.867 1.292 75.820 2.840
-72.560 1.392 75.869 2.972
-70.559 1.222 75.428 2.700
-67.923 1.394 75.790 2.750
-65.888 1.463 75.294 2.988
-63.373 1.489 75.018 2.696
-61.156 1.765 75.123 2.828
-58.569 1.847 74.929 3.172
-56.423 1.826 75.472 2.846
-53.968 1.773 75.193 3.126
-51.761 2.318 74.822 2.932
-48.884 2.103 74.840 2.835
-46.780 2.085 74.811 2.847
-44.906 2.075 74.632 2.949
-42.167 2.344 74.976 2.702
-39.253 2.806 75.202 2.710
-37.670 2.131 75.981 4.354
-35.571 2.359 75.350 2.454
-33.379 2.679 75.724 2.551
-31.291 2.284 75.962 2.587
-29.414 2.319 76.047 2.606
-27.189 2.256 75.668 2.897
-25.614 2.433 76.439 2.731
-23.403 2.386 76.796 2.445
-21.653 2.212 77.195 2.336
-20.055 2.254 77.408 2.478
-18.557 2.477 77.312 2.177
-16.778 2.222 78.264 2.088
-15.325 2.111 78.370 2.398
-13.283 2.365 78.136 2.233
---
-78.856 1.227 74.352 2.462
-76.845 1.290 74.713 2.929
-74.809 1.396 73.774 2.859
-72.613 1.289 73.518 2.879
-70.650 1.316 73.615 2.741
-67.832 2.583 72.717 3.394
-65.831 1.527 72.911 2.808
-63.413 1.744 72.810 2.636
-61.236 1.790 73.089 2.757
-58.931 1.663 72.934 2.756
-56.078 1.677 72.756 3.012
-54.029 1.835 72.801 3.134
-51.545 2.096 72.896 2.854
-49.655 3.524 72.442 2.694
-46.290 2.138 72.431 2.834
-44.417 3.773 73.121 2.915
-42.308 2.069 73.090 2.901
-39.657 2.241 72.675 2.702
-37.828 2.132 72.770 2.807
-35.397 2.279 73.345 2.411
-32.874 2.362 74.015 2.848
-31.069 2.518 73.849 2.492
-28.884 2.430 73.952 2.381
-27.464 2.480 74.174 2.592
-25.391 2.373 74.635 2.377
-23.160 2.101 75.301 2.496
-21.856 2.046 75.277 2.164
-20.409 2.442 74.865 2.026
-18.499 2.275 75.812 2.308
-16.726 2.544 75.761 2.271
-15.105 1.938 75.956 2.613
-13.849 2.154 76.802 2.681
---
-78.966 1.310 72.407 2.417
-76.702 1.515 71.628 2.827
-74.556 1.061 71.941 2.752
-72.520 1.212 71.246 2.752
-70.263 1.322 70.911 2.692
-68.266 1.304 71.241 2.660
-65.725 1.378 71.141 2.669
-63.724 1.607 70.733 2.714
-61.389 1.966 70.530 2.784
-58.775 1.933 70.204 2.426
-56.280 1.843 70.823 2.416
-53.956 1.908 70.797 2.707
-51.601 2.076 70.793 2.974
-49.187 2.182 70.637 2.724
-46.886 2.032 70.588 2.773
-44.513 2.460 70.555 2.559
-42.397 2.140 71.273 2.500
-39.883 2.262 70.887 2.719
-37.834 2.314 71.178 2.651
-35.659 2.459 71.304 2.636
-33.150 2.393 71.357 2.779
-31.315 2.077 71.859 2.432
-28.958 2.668 72.592 2.635
-27.309 2.511 72.287 2.230
-25.753 2.407 72.082 2.102
-23.347 2.379 72.676 2.134
-21.556 2.608 73.179 2.130
-19.842 2.854 73.367 2.436
-18.412 2.594 74.065 2.637
-16.073 2.430 74.247 2.144
-14.224 2.216 74.547 2.340
-13.856 2.218 74.820 2.534
---
-78.584 1.200 69.747 2.139
-76.748 1.651 70.029 2.901
-74.684 1.382 69.708 2.630
-72.744 1.342 70.010 2.829
-70.357 1.144 69.138 2.812
-68.027 2.142 69.006 2.278
-66.046 1.345 69.269 2.545
-63.291 1.637 68.771 2.929
-61.482 2.786 68.581 3.048
-58.854 1.772 68.599 2.609
-56.549 1.810 68.493 2.847
-53.855 2.262 68.456 3.099
-51.678 2.003 68.300 2.687
-49.313 1.980 68.506 2.674
-46.715 2.107 68.325 2.854
-44.131 2.158 68.328 2.686
-42.339 2.099 68.614 3.193
-39.919 1.977 69.213 2.445
