phi std_phi theta std_theta
-121.156 59.145 68.634 13.893
-123.737 58.187 68.134 13.113
-124.209 60.915 68.912 13.992
-125.791 62.987 68.740 14.359
-125.880 67.692 68.911 13.383
-126.422 71.066 68.576 13.000
-125.388 76.029 69.200 13.802
-124.365 81.246 69.918 14.511
-127.226 81.367 69.403 13.269
-129.814 80.701 70.302 14.204
-128.336 85.704 70.809 13.483
-123.314 94.021 70.629 15.472
-120.251 100.839 71.458 15.548
-125.323 97.551 71.005 14.228
-125.537 100.107 70.547 14.936
-112.862 116.744 72.566 16.147
---
-92.033 32.695 68.594 13.362
-92.185 39.684 68.887 14.391
-94.575 40.728 67.620 12.973
-94.991 44.146 67.954 13.727
-96.569 44.111 67.755 14.374
-98.195 45.909 67.154 13.602
-102.013 42.568 67.427 14.041
-103.286 46.633 66.739 14.227
-106.351 45.744 66.321 13.723
-108.330 47.218 66.167 13.834
-111.112 48.652 66.058 12.951
-112.385 49.304 66.456 13.740
-114.136 50.432 65.747 13.705
-116.000 52.189 66.073 12.542
-117.875 53.541 65.980 13.610
-117.335 59.369 66.516 13.618
-120.916 56.609 66.076 13.457
-119.879 65.088 66.124 13.946
-122.166 66.303 66.697 13.700
-124.883 65.619 65.505 11.917
-122.454 72.702 67.318 14.192
-126.683 72.590 67.213 13.763
-129.860 69.594 67.189 13.120
-124.128 83.662 68.005 14.280
-129.065 76.107 67.995 13.957
-119.873 94.275 68.719 15.615
-123.279 90.664 68.768 14.595
-124.803 93.819 68.906 15.194
-122.339 97.299 69.645 15.772
-122.316 100.419 69.837 15.516
-122.262 104.785 69.535 15.141
-116.658 114.903 70.563 14.709
---
-92.324 32.176 66.725 11.968
-91.404 42.724 66.671 14.433
-94.523 40.177 66.072 13.784
-94.025 45.419 65.955 15.699
-98.641 40.642 64.862 12.415
-98.156 45.187 65.218 14.097
-102.538 41.921 64.927 13.322
-102.339 48.211 64.681 14.699
-105.375 46.747 64.449 14.096
-108.316 46.644 64.250 13.428
-105.523 59.050 64.596 14.828
-111.634 49.870 64.235 14.069
-111.734 55.617 63.834 13.357
-115.339 55.370 63.622 13.293
-115.653 58.099 63.580 14.132
-119.785 55.878 63.766 13.804
-118.846 59.987 65.102 14.711
-120.817 63.293 64.411 13.418
-124.414 62.314 64.962 13.415
-123.220 68.630 64.735 13.223
-123.878 71.318 65.468 14.980
-121.211 78.782 65.447 14.598
-124.857 75.162 66.266 15.757
-126.745 77.568 65.583 14.065
-129.177 77.377 65.257 13.485
-125.375 86.290 67.090 14.428
-122.364 94.302 66.988 14.539
-127.097 91.957 67.242 14.964
-121.101 99.515 67.360 15.764
-120.707 103.316 68.556 15.523
-115.266 111.278 67.423 14.551
-115.417 113.903 69.319 15.777
---
-91.456 35.530 65.016 12.861
-91.625 41.467 64.053 12.123
-94.310 38.985 64.297 14.046
-96.402 40.522 63.852 14.541
-97.206 42.499 62.686 12.289
-99.112 43.981 63.268 14.475
-101.902 42.986 63.154 14.499
-102.509 46.663 63.387 15.824
-102.815 54.239 62.973 14.438
-104.898 53.487 62.315 14.214
-108.940 50.139 62.321 14.230
-109.550 54.125 61.886 13.427
-111.435 56.206 61.856 13.122
-114.421 57.014 62.068 13.821
-117.731 54.268 62.191 13.906
-118.070 58.855 62.457 15.162
-118.321 62.937 62.375 13.379
-120.542 63.808 62.345 13.494
-123.038 64.016 62.550 13.247
-123.639 69.026 62.758 13.082
-122.955 73.447 62.879 13.884
-122.244 79.458 63.352 14.284
-128.640 70.946 62.809 13.493
-127.273 79.439 64.410 14.283
-122.687 87.579 64.566 14.570
-124.481 89.249 63.933 13.824
-120.847 95.589 65.188 15.656
-120.359 101.777 65.091 14.045
-123.390 97.875 65.193 13.926
-118.933 103.423 66.430 15.554
-116.698 108.609 66.322 14.910
-114.324 115.910 66.196 14.045
---
-89.610 37.840 63.409 13.715
-89.713 42.718 62.913 14.159
-90.116 49.616 63.186 15.627
-96.067 42.470 62.599 14.167
-94.851 49.439 61.150 13.849
-100.886 40.063 61.300 14.160
-99.663 48.249 61.408 14.641
-104.389 44.464 60.809 14.240
-105.352 50.616 60.602 12.971
-107.584 47.500 61.287 14.645
-111.036 47.201 60.141 12.249
-112.375 47.828 60.413 14.175
-111.411 57.650 60.347 14.519
-114.818 55.246 60.372 14.378
-118.677 52.078 60.744 13.858
-115.326 63.467 60.878 15.407
-118.904 62.759 60.583 14.331
-120.514 64.192 60.208 12.122
-125.962 60.363 60.573 13.534
-122.367 69.463 60.656 13.431
-124.797 70.116 61.737 14.651
-127.568 70.049 60.893 13.025
-127.014 76.303 61.731 12.643
-125.500 79.945 62.092 13.992
-125.122 83.457 63.319 15.230
-118.998 95.589 63.414 16.255
-120.285 97.165 63.501 15.036
-121.658 97.274 63.738 15.067
-119.707 101.727 65.023 15.602
-124.108 98.978 64.553 14.059
-115.409 111.642 64.075 13.468
-111.120 118.061 65.302 14.429
---
-91.867 32.882 61.432 11.454
-93.907 35.006 61.029 12.556
-93.932 38.270 61.493 14.479
-95.879 40.779 60.253 13.467
-94.163 49.570 60.463 13.930
-99.446 43.121 59.836 13.905
-103.222 39.211 59.886 13.968
-103.584 46.043 58.769 13.806
-106.489 46.685 58.886 12.965
-107.100 49.494 58.432 13.493
-108.670 50.684 58.373 13.645
-109.410 56.181 58.617 14.258
-111.446 56.497 58.712 14.685
-112.931 57.960 57.845 13.427
-115.997 56.748 59.017 14.397
-118.703 58.385 58.596 12.928
-119.393 63.815 58.841 13.444
-121.549 62.504 58.995 14.297
-119.192 70.249 59.316 14.265
-117.748 75.628 59.338 15.053
-120.028 77.264 59.639 14.984
-126.292 71.204 59.418 13.365
-129.744 71.374 60.425 13.473
-125.132 79.706 60.247 13.819
-129.420 79.588 61.232 14.147
-122.659 92.431 61.080 13.782
-123.368 92.957 60.891 12.606
-124.539 95.666 62.194 13.972
-120.163 102.583 62.754 14.941
-126.155 96.931 62.437 12.968
-117.241 110.074 63.367 13.845
-109.961 120.112 64.832 15.128
---
-91.474 35.937 60.159 12.816
-91.837 39.883 59.411 13.710
-94.462 37.047 59.266 14.669
-96.373 39.865 58.297 12.253
-96.211 45.918 58.442 14.630
-99.856 42.779 58.219 15.052
-101.865 43.754 57.545 14.161
-106.522 40.703 56.683 12.652
-107.664 44.465 56.880 13.894
-109.100 44.464 56.047 12.526
-112.609 43.032 57.034 14.499
-111.930 50.241 56.326 13.171
-114.388 51.336 56.840 15.114
-117.925 48.865 55.529 12.713
-119.042 53.588 55.918 12.464
-119.592 57.607 56.231 12.497
-122.052 57.126 56.656 13.403
-123.534 60.220 56.969 14.280
-124.646 63.000 57.263 13.471
-127.626 61.148 57.438 13.560
-125.430 71.378 57.696 13.773
-127.675 70.053 58.490 15.386
-126.467 75.189 58.194 13.456
-128.325 77.401 59.345 14.392
-125.565 84.230 59.315 14.511
-125.220 87.376 59.501 13.465
-131.815 81.297 59.188 12.130
-130.607 86.726 59.995 12.970
-124.551 97.819 62.013 15.399
-124.287 101.043 61.614 13.652
-120.606 105.753 62.432 15.120
-111.248 119.850 63.105 14.643
