phi std_phi theta std_theta
-57.396 1.848 32.925 1.268
-52.901 1.907 32.572 1.226
-48.233 2.062 32.389 1.188
-43.571 2.107 32.376 1.127
-38.847 2.230 32.460 1.116
-34.290 2.323 32.802 1.076
-29.810 2.328 33.293 1.063
-25.432 2.335 33.856 1.033
-21.450 2.444 34.626 0.980
-17.622 2.327 35.491 0.931
-14.095 2.195 36.420 0.933
-10.643 2.202 37.495 0.900
-7.594 2.009 38.557 0.893
-4.818 2.082 39.647 0.924
-2.181 1.952 40.788 0.850
0.341 1.891 42.001 0.854
2.462 1.864 43.138 0.877
4.357 1.774 44.268 0.866
6.439 1.681 45.459 0.846
8.113 1.519 46.520 0.860
---
-93.090 0.864 45.731 1.142
-91.062 0.893 44.636 1.155
-88.906 0.943 43.522 1.160
-86.537 0.934 42.455 1.190
-84.058 0.974 41.322 1.271
-81.303 1.046 40.358 1.235
-78.331 1.099 39.349 1.270
-75.198 1.166 38.347 1.269
-71.889 1.288 37.527 1.226
-68.387 1.377 36.710 1.293
-64.466 1.499 36.032 1.274
-60.617 1.610 35.468 1.242
-56.501 1.657 34.943 1.202
-52.299 1.767 34.610 1.205
-47.927 1.931 34.497 1.191
-43.604 2.042 34.426 1.161
-39.326 2.049 34.553 1.090
-35.057 2.153 34.805 1.051
-30.913 2.135 35.164 1.040
-26.879 2.041 35.794 0.973
-23.241 2.059 36.506 0.932
-19.365 2.236 37.254 0.962
-16.110 2.129 38.104 0.936
-12.770 2.054 38.962 0.914
-9.756 1.989 39.961 0.913
-7.017 1.928 40.937 0.912
-4.394 1.862 42.041 0.875
-2.130 1.890 43.161 0.871
0.200 1.736 44.239 0.848
2.245 1.662 45.300 0.867
4.148 1.552 46.331 0.847
5.834 1.617 47.437 0.874
---
-91.016 0.811 46.648 1.162
-88.951 0.850 45.596 1.102
-86.807 0.881 44.600 1.073
-84.441 0.926 43.685 1.172
-81.958 0.990 42.674 1.169
-79.317 1.036 41.745 1.156
-76.530 1.053 40.838 1.189
-73.433 1.119 39.983 1.283
-70.240 1.173 39.191 1.183
-66.857 1.318 38.390 1.229
-63.299 1.416 37.810 1.226
-59.561 1.458 37.311 1.208
-55.722 1.606 36.786 1.163
-51.731 1.689 36.578 1.170
-47.729 1.748 36.382 1.160
-43.727 1.789 36.387 1.078
-39.769 1.955 36.490 1.118
-35.802 2.026 36.732 1.078
-31.910 1.972 37.083 1.046
-28.066 2.006 37.609 1.036
-24.551 2.060 38.185 0.995
-20.971 1.995 38.885 0.955
-17.762 1.949 39.652 0.919
-14.699 1.987 40.482 0.894
-11.846 1.904 41.401 0.894
-9.120 1.829 42.326 0.885
-6.599 1.796 43.232 0.870
-4.066 1.757 44.288 0.848
-2.013 1.702 45.325 0.864
0.176 1.652 46.297 0.864
2.146 1.631 47.291 0.813
3.970 1.501 48.254 0.830
---
-89.031 0.808 47.559 1.083
-87.036 0.802 46.715 1.117
-84.864 0.853 45.780 1.125
-82.601 0.862 44.821 1.158
-80.180 0.892 43.942 1.153
-77.467 1.011 43.067 1.167
-74.824 1.057 42.183 1.163
-71.888 1.100 41.510 1.197
-68.752 1.220 40.764 1.151
-65.517 1.232 40.092 1.188
-62.169 1.385 39.556 1.139
-58.683 1.385 39.050 1.153
-54.962 1.502 38.639 1.152
-51.239 1.585 38.371 1.115
-47.563 1.639 38.280 1.159
-43.735 1.773 38.211 1.086
-40.114 1.800 38.335 1.077
-36.325 1.853 38.542 1.029
-32.684 1.837 38.906 0.995
-29.185 1.885 39.370 0.959
-25.786 1.930 39.903 0.952
-22.348 1.936 40.472 0.935
-19.291 1.994 41.092 0.903
-16.382 1.796 41.956 0.930
-13.642 1.860 42.827 0.890
-10.834 1.722 43.565 0.855
-8.365 1.673 44.534 0.847
-6.012 1.576 45.416 0.852
-3.882 1.685 46.317 0.823
-1.795 1.527 47.316 0.839
0.102 1.496 48.210 0.795
1.969 1.488 49.217 0.844
---
-87.200 0.773 48.644 1.045
-85.250 0.781 47.725 1.106
-83.115 0.834 46.883 1.045
-80.827 0.856 45.977 1.081
-78.461 0.908 45.176 1.096
-75.857 0.922 44.366 1.107
-73.227 0.996 43.700 1.147
-70.424 1.072 42.921 1.118
-67.406 1.165 42.315 1.168
-64.333 1.257 41.689 1.164
-61.185 1.270 41.226 1.168
-57.808 1.314 40.772 1.119
-54.352 1.433 40.369 1.126
-50.942 1.509 40.164 1.145
-47.421 1.579 40.028 1.104
-43.889 1.661 40.035 1.068
-40.338 1.695 40.115 1.055
-36.873 1.752 40.340 1.035
-33.458 1.787 40.571 1.002
-30.069 1.667 41.026 0.945
-26.759 1.777 41.484 0.978
-23.731 1.710 42.094 0.930
-20.694 1.774 42.687 0.900
-17.824 1.760 43.337 0.888
-15.070 1.671 44.079 0.867
-12.555 1.607 44.919 0.870
-10.221 1.622 45.712 0.877
-7.831 1.670 46.606 0.836
-5.596 1.561 47.422 0.801
-3.574 1.503 48.351 0.836
-1.650 1.426 49.166 0.804
0.285 1.420 49.982 0.785
---
-85.501 0.705 49.535 0.945
-83.525 0.756 48.718 1.066
-81.462 0.782 47.961 1.071
-79.192 0.874 47.195 1.113
-76.897 0.862 46.372 1.078
-74.394 0.919 45.692 1.083
-71.865 0.982 44.952 1.099
-69.097 1.033 44.397 1.098
-66.303 1.101 43.795 1.145
-63.287 1.199 43.222 1.106
-60.288 1.221 42.807 1.172
-57.126 1.314 42.373 1.097
-53.948 1.389 42.123 1.110
-50.586 1.383 41.848 1.078
-47.367 1.451 41.745 1.026
-43.972 1.577 41.721 1.046
-40.629 1.554 41.868 1.027
-37.323 1.632 42.008 1.019
-34.234 1.627 42.308 1.024
-30.977 1.617 42.633 0.943
-27.844 1.673 43.074 0.955
-24.859 1.689 43.588 0.923
-22.027 1.668 44.166 0.911
-19.214 1.675 44.805 0.905
-16.664 1.571 45.422 0.858
-13.990 1.673 46.222 0.924
-11.707 1.563 46.873 0.864
-9.337 1.618 47.686 0.860
-7.350 1.541 48.467 0.791
-5.302 1.439 49.266 0.826
-3.298 1.468 49.997 0.834
-1.532 1.370 50.851 0.808
