phi std_phi theta std_theta
-70.566 1.786 151.306 1.409
-65.424 1.922 152.217 1.361
-59.927 2.213 152.878 1.347
-54.191 2.458 153.433 1.332
-48.283 2.702 153.618 1.268
-42.257 2.851 153.631 1.210
-36.320 2.912 153.370 1.154
-30.620 2.986 152.901 1.078
-24.961 3.060 152.231 1.025
-19.913 2.985 151.340 0.999
-15.240 2.986 150.300 0.939
-10.954 2.801 149.153 0.943
-7.176 2.791 147.877 0.930
-3.551 2.490 146.533 0.869
-0.151 2.446 145.136 0.892
2.742 2.396 143.719 0.890
5.175 2.230 142.229 0.866
7.626 2.067 140.840 0.927
9.587 2.011 139.410 0.959
11.598 1.903 138.030 0.923
---
-102.536 0.903 134.553 1.080
-100.904 0.913 135.809 1.149
-99.110 0.943 137.070 1.129
-97.209 1.006 138.319 1.194
-94.954 0.967 139.641 1.290
-92.719 1.099 141.035 1.281
-90.065 1.106 142.302 1.314
-87.282 1.181 143.560 1.290
-84.118 1.251 144.844 1.310
-80.653 1.320 146.123 1.421
-76.893 1.478 147.285 1.367
-72.731 1.615 148.294 1.396
-68.355 1.663 149.252 1.391
-63.572 1.877 150.045 1.336
-58.554 2.052 150.620 1.333
-53.341 2.284 151.053 1.273
-47.928 2.399 151.310 1.223
-42.544 2.563 151.263 1.199
-37.212 2.601 151.041 1.138
-31.786 2.785 150.649 1.096
-26.710 2.724 150.138 1.029
-22.029 2.743 149.282 0.989
-17.573 2.615 148.372 0.969
-13.423 2.580 147.384 0.921
-9.848 2.447 146.204 0.946
-6.256 2.478 144.975 0.915
-3.178 2.335 143.680 0.900
-0.164 2.198 142.325 0.885
2.314 2.073 141.128 0.868
4.694 2.082 139.797 0.891
6.821 1.953 138.445 0.863
8.796 1.803 137.172 0.887
---
-100.214 0.839 133.680 1.122
-98.443 0.895 134.875 1.141
-96.661 0.895 136.102 1.153
-94.579 0.965 137.280 1.261
-92.472 0.970 138.528 1.197
-90.045 1.015 139.744 1.258
-87.478 1.062 140.995 1.317
-84.600 1.152 142.162 1.306
-81.502 1.193 143.314 1.301
-78.234 1.308 144.524 1.308
-74.613 1.363 145.459 1.346
-70.780 1.461 146.398 1.354
-66.479 1.654 147.320 1.283
-62.055 1.800 147.923 1.310
-57.388 1.940 148.528 1.320
-52.613 2.069 148.839 1.291
-47.769 2.162 149.043 1.205
-42.768 2.262 149.056 1.196
-37.768 2.447 148.894 1.136
-32.994 2.392 148.518 1.088
-28.329 2.572 147.994 1.054
-23.743 2.530 147.346 1.010
-19.746 2.529 146.485 0.965
-15.808 2.337 145.578 0.946
-12.053 2.459 144.529 0.963
-8.765 2.331 143.410 0.905
-5.710 2.204 142.253 0.875
-2.775 2.106 141.069 0.912
-0.120 1.999 139.882 0.877
2.133 1.927 138.584 0.899
4.427 1.913 137.411 0.860
6.296 1.726 136.178 0.894
---
-97.855 0.834 132.875 1.068
-96.180 0.828 134.012 1.100
-94.289 0.895 135.095 1.155
-92.272 0.865 136.186 1.181
-90.080 0.930 137.425 1.191
-87.725 1.015 138.527 1.243
-85.056 1.054 139.660 1.280
-82.323 1.107 140.710 1.237
-79.321 1.134 141.803 1.324
-76.060 1.235 142.850 1.346
-72.569 1.279 143.753 1.270
-68.930 1.423 144.559 1.274
-64.991 1.584 145.340 1.275
-60.787 1.725 146.013 1.270
-56.573 1.738 146.489 1.253
-52.025 1.854 146.759 1.210
-47.518 2.027 146.957 1.191
-42.838 2.129 146.953 1.137
-38.407 2.139 146.784 1.085
-33.979 2.321 146.391 1.051
-29.571 2.303 146.003 1.034
-25.401 2.251 145.378 1.032
-21.455 2.369 144.582 0.958
-17.714 2.195 143.770 0.937
-14.372 2.230 142.923 0.903
-11.052 2.135 141.865 0.927
-7.951 2.059 140.893 0.921
-5.099 2.070 139.698 0.879
-2.605 1.872 138.626 0.868
-0.270 1.945 137.457 0.859
2.157 1.777 136.363 0.887
3.971 1.766 135.208 0.882
---
-95.756 0.780 132.033 1.094
-93.988 0.833 133.117 1.075
-92.100 0.870 134.130 1.129
-90.087 0.854 135.236 1.112
-87.850 0.875 136.253 1.143
-85.502 0.909 137.324 1.154
-82.990 0.983 138.327 1.163
-80.226 1.059 139.382 1.191
-77.296 1.090 140.291 1.222
-74.109 1.157 141.243 1.253
-70.860 1.282 142.041 1.267
-67.289 1.403 142.828 1.301
-63.588 1.429 143.516 1.255
-59.647 1.599 144.004 1.249
-55.638 1.718 144.429 1.213
-51.548 1.786 144.790 1.208
-47.349 1.905 144.915 1.150
-43.107 1.945 144.907 1.132
-38.841 2.028 144.782 1.064
-34.750 2.059 144.489 1.080
-30.638 2.179 144.102 1.024
-26.868 2.129 143.487 0.973
-23.096 2.101 142.851 0.973
-19.607 2.042 142.133 0.947
-16.148 2.147 141.274 0.914
-12.958 2.002 140.330 0.923
-10.106 1.997 139.445 0.899
-7.457 1.904 138.372 0.869
-4.728 1.860 137.399 0.864
-2.321 1.784 136.321 0.893
-0.124 1.690 135.312 0.840
1.882 1.690 134.215 0.855
---
-93.718 0.727 131.181 1.078
-92.000 0.773 132.202 1.040
-90.070 0.807 133.180 1.086
-88.031 0.835 134.154 1.111
-85.806 0.881 135.154 1.109
-83.400 0.898 136.146 1.180
-80.974 0.938 137.103 1.154
-78.297 1.022 137.916 1.204
-75.482 1.081 138.818 1.150
-72.430 1.154 139.684 1.184
-69.244 1.158 140.375 1.218
-65.913 1.322 141.115 1.217
-62.444 1.409 141.691 1.211
-58.668 1.488 142.181 1.189
-54.969 1.568 142.568 1.174
-51.094 1.716 142.800 1.177
-47.220 1.737 142.950 1.116
-43.165 1.837 142.972 1.197
-39.213 1.930 142.836 1.106
-35.462 2.000 142.569 1.091
-31.650 1.936 142.193 1.009
-27.945 2.035 141.726 1.025
-24.349 2.113 141.181 0.954
-21.085 1.924 140.467 0.962
-17.789 1.982 139.735 0.924
-14.770 1.931 138.916 0.930
-12.029 2.000 138.087 0.881
-9.224 1.817 137.100 0.899
-6.755 1.799 136.138 0.857
-4.471 1.701 135.263 0.880
-2.332 1.650 134.181 0.840
-0.095 1.589 133.206 0.873
